22/02/2014,101,5,5300,21,987,1,0.6,21:58:42
22/02/2014,101,5,885653,29,8900,1,0.5,21:58:42
22/02/2014,101,5,2412,18,1127,1,1.2,21:58:42
22/02/2014,101,5,2412,18,1027,1,1.2,21:58:42
22/02/2014,101,5,886031,19,175,1,1.9,21:58:42
22/02/2014,101,5,886031,19,1675,1,1.9,21:58:42
22/02/2014,101,5,886031,19,1627,1,1.2,21:58:42
22/02/2014,101,5,811162,20,427,1,1.2,21:58:42
22/02/2014,101,5,2412,18,120,1,0.5,21:58:42
22/02/2014,101,5,811162,20,1675,1,1.9,21:58:42
22/02/2014,101,5,2412,18,139,2,1.2,21:58:42
22/02/2014,101,5,5300,21,6227,1,1.2,21:58:42
22/02/2014,101,5,5300,21,175,1,1.9,21:58:42
22/02/2014,101,5,5300,21,1127,1,1.2,21:58:42
22/02/2014,101,5,5300,21,1075,1,1.9,21:58:42
22/02/2014,101,5,10664,22,982,1,0.3,21:58:42
22/02/2014,101,5,10664,22,8423,1,0.5,21:58:42
22/02/2014,101,5,10664,22,8422,2,1,21:58:42
22/02/2014,101,5,811162,20,175,1,1.9,21:58:42
22/02/2014,101,5,2412,18,8635,1,0.3,21:58:42
22/02/2014,101,5,5288,9,175,1,1.9,21:58:42
22/02/2014,101,5,5288,9,1675,1,1.9,21:58:42
22/02/2014,101,5,5288,9,139,2,1.2,21:58:42
22/02/2014,101,5,9865,10,4627,2,2.3,21:58:42
22/02/2014,101,5,9865,10,1127,2,2.3,21:58:42
22/02/2014,101,5,9865,10,1027,1,1.2,21:58:42
22/02/2014,101,5,2412,18,987,1,0.6,21:58:42
22/02/2014,101,5,2412,18,1175,1,1.9,21:58:42
22/02/2014,101,5,2412,18,8637,1,0.3,21:58:42
22/02/2014,101,5,10664,22,6340,1,0.5,21:58:42
22/02/2014,101,5,2412,18,8626,1,0.3,21:58:42
22/02/2014,101,5,2412,18,8068,1,1,21:58:42
22/02/2014,101,5,2412,18,7628,1,0.5,21:58:42
22/02/2014,101,5,2412,18,4627,1,1.2,21:58:42
22/02/2014,101,5,2412,18,175,1,1.9,21:58:42
22/02/2014,101,5,2412,18,1675,1,1.9,21:58:42
22/02/2014,101,5,2412,18,1627,1,1.2,21:58:42
22/02/2014,101,5,2412,18,8662,1,0.3,21:58:42
22/02/2014,101,5,3624,26,7628,1,0.5,21:58:42
22/02/2014,101,5,3175,23,1075,1,1.9,21:58:42
22/02/2014,101,5,837,24,175,1,1.9,21:58:42
22/02/2014,101,5,837,24,1675,1,1.9,21:58:42
22/02/2014,101,5,7368,25,475,1,1.9,21:58:42
22/02/2014,101,5,7368,25,427,1,1.2,21:58:42
22/02/2014,101,5,7368,25,175,1,1.9,21:58:42
22/02/2014,101,5,7368,25,1620,1,0.5,21:58:42
22/02/2014,101,5,10664,22,8185,1,0.3,21:58:42
22/02/2014,101,5,7368,25,1027,1,1.2,21:58:42
22/02/2014,101,5,3175,23,1620,1,0.5,21:58:42
22/02/2014,101,5,3624,26,175,1,1.9,21:58:42
22/02/2014,101,5,3624,26,1162,1,1.7,21:58:42
22/02/2014,101,5,10113,27,9670,1,1.9,21:58:42
22/02/2014,101,5,5094,28,6220,1,0.5,21:58:42
22/02/2014,101,5,5094,28,475,1,1.9,21:58:42
22/02/2014,101,5,5094,28,1675,1,1.9,21:58:42
22/02/2014,101,5,5094,28,1175,1,1.9,21:58:42
22/02/2014,101,5,7368,25,162,1,1.7,21:58:42
22/02/2014,101,5,3175,23,8417,1,0.5,21:58:42
22/02/2014,101,5,14299,17,438,1,1.2,21:58:42
22/02/2014,101,5,10664,22,5459,1,0.6,21:58:42
22/02/2014,101,5,10664,22,5458,1,0.6,21:58:42
22/02/2014,101,5,10664,22,5441,1,0.3,21:58:42
22/02/2014,101,5,10664,22,4620,1,0.5,21:58:42
22/02/2014,101,5,10664,22,420,1,0.5,21:58:42
22/02/2014,101,5,10664,22,1620,1,0.5,21:58:42
22/02/2014,101,5,3175,23,120,1,0.5,21:58:42
22/02/2014,101,5,10664,22,120,2,1,21:58:42
22/02/2014,101,5,3175,23,162,1,1.7,21:58:42
22/02/2014,101,5,3175,23,8068,1,1,21:58:42
22/02/2014,101,5,3175,23,7932,1,0.6,21:58:42
22/02/2014,101,5,3175,23,7928,1,0.6,21:58:42
22/02/2014,101,5,3175,23,5406,1,0.3,21:58:42
22/02/2014,101,5,3175,23,175,2,3.9,21:58:42
22/02/2014,101,5,3175,23,1720,1,0.5,21:58:42
22/02/2014,101,5,3175,23,1627,1,1.2,21:58:42
22/02/2014,101,5,10664,22,7628,2,1,21:58:42
22/02/2014,101,5,10664,22,1544,4,3.9,21:58:42
22/02/2014,101,5,13290,16,8654,1,0.3,21:58:42
22/02/2014,101,5,3363,14,1544,1,1,21:58:42
22/02/2014,101,5,3363,14,1542,2,1,21:58:42
22/02/2014,101,5,886115,15,1639,2,1.2,21:58:42
22/02/2014,101,5,886115,15,1542,1,0.5,21:58:42
22/02/2014,101,5,886115,15,139,3,1.9,21:58:42
22/02/2014,101,5,886115,15,120,1,0.5,21:58:42
22/02/2014,101,5,886115,15,1139,2,1.2,21:58:42
22/02/2014,101,5,13290,16,1120,2,1,21:58:42
22/02/2014,101,5,13290,16,8706,1,0.5,21:58:42
22/02/2014,101,5,804381,13,1175,2,3.9,21:58:42
22/02/2014,101,5,13290,16,8637,1,0.3,21:58:42
22/02/2014,101,5,13290,16,8636,1,0.3,21:58:42
22/02/2014,101,5,13290,16,8635,2,0.5,21:58:42
22/02/2014,101,5,13290,16,8628,1,0.3,21:58:42
22/02/2014,101,5,13290,16,8627,1,0.3,21:58:42
22/02/2014,101,5,13290,16,8626,1,0.3,21:58:42
22/02/2014,101,5,14299,17,139,1,0.6,21:58:42
22/02/2014,101,5,13290,16,8900,1,0.5,21:58:42
22/02/2014,101,5,804381,13,475,1,1.9,21:58:42
22/02/2014,101,5,804379,11,175,2,3.9,21:58:42
22/02/2014,101,5,804379,11,1675,1,1.9,21:58:42
22/02/2014,101,5,804379,11,1075,1,1.9,21:58:42
22/02/2014,101,5,5533,12,428,1,0.5,21:58:42
22/02/2014,101,5,5533,12,1628,1,0.5,21:58:42
22/02/2014,101,5,5533,12,1128,1,0.5,21:58:42
22/02/2014,101,5,5533,12,1028,1,0.5,21:58:42
22/02/2014,101,5,804381,13,1075,1,1.9,21:58:42
22/02/2014,101,5,804381,13,8626,1,0.3,21:58:42
22/02/2014,101,5,804381,13,1120,1,0.5,21:58:42
22/02/2014,101,5,804381,13,4627,1,1.2,21:58:42
22/02/2014,101,5,804381,13,420,1,0.5,21:58:42
22/02/2014,101,5,804381,13,175,4,7.8,21:58:42
22/02/2014,101,5,804381,13,1675,1,1.9,21:58:42
22/02/2014,101,5,804381,13,1620,1,0.5,21:58:42
22/02/2014,101,5,804381,13,162,2,3.3,21:58:42
22/02/2014,101,5,804381,13,120,2,1,21:58:42
22/02/2014,101,5,812117,1,175,2,3.9,21:58:42
22/02/2014,101,5,804381,13,8662,1,0.3,21:58:42
22/02/2014,101,5,887062,8,8423,1,0.5,21:58:42
22/02/2014,101,5,888276,6,120,1,0.5,21:58:42
22/02/2014,101,5,888276,6,1075,1,1.9,21:58:42
22/02/2014,101,5,3184,7,987,1,0.6,21:58:42
22/02/2014,101,5,3184,7,8417,1,0.5,21:58:42
22/02/2014,101,5,3184,7,8068,1,1,21:58:42
22/02/2014,101,5,3184,7,8067,1,0.5,21:58:42
22/02/2014,101,5,3184,7,1675,1,1.9,21:58:42
22/02/2014,101,5,13290,16,1542,1,0.5,21:58:42
22/02/2014,101,5,3184,7,1175,1,1.9,21:58:42
22/02/2014,101,5,888276,6,4627,1,1.2,21:58:42
22/02/2014,101,5,887062,8,8422,2,1,21:58:42
22/02/2014,101,5,887062,8,1027,1,1.2,21:58:42
22/02/2014,101,5,14299,17,9552,1,1.2,21:58:42
22/02/2014,101,5,14299,17,8775,1,0.3,21:58:42
22/02/2014,101,5,14299,17,8654,1,0.3,21:58:42
22/02/2014,101,5,14299,17,7628,1,0.5,21:58:42
22/02/2014,101,5,13290,16,8662,1,0.3,21:58:42
22/02/2014,101,5,3184,7,1627,1,1.2,21:58:42
22/02/2014,101,5,14173,4,1020,1,0.5,21:58:42
22/02/2014,101,5,10898,2,162,1,1.7,21:58:42
22/02/2014,101,5,10898,2,139,2,1.2,21:58:42
22/02/2014,101,5,813590,3,420,1,0.5,21:58:42
22/02/2014,101,5,813590,3,175,1,1.9,21:58:42
22/02/2014,101,5,813590,3,1675,1,1.9,21:58:42
22/02/2014,101,5,813590,3,1120,1,0.5,21:58:42
22/02/2014,101,5,14173,4,420,1,0.5,21:58:42
22/02/2014,101,5,888276,6,162,1,1.7,21:58:42
22/02/2014,101,5,14173,4,1175,1,1.9,21:58:42
22/02/2014,101,5,888276,6,175,2,3.9,21:58:42
22/02/2014,101,5,814522,5,8067,1,0.5,21:58:42
22/02/2014,101,5,814522,5,7936,1,0.6,21:58:42
22/02/2014,101,5,814522,5,7928,1,0.6,21:58:42
22/02/2014,101,5,814522,5,175,1,1.9,21:58:42
22/02/2014,101,5,814522,5,162,1,1.7,21:58:42
22/02/2014,101,5,888276,6,8429,1,1.9,21:58:42
22/02/2014,101,5,888276,6,7628,1,0.5,21:58:42
22/02/2014,101,5,14299,17,175,1,1.9,21:58:42
22/02/2014,101,5,14173,4,175,1,1.9,21:58:42
22/02/2014,101,5,5753,62,8068,10,9.7,21:58:42
22/02/2014,101,5,804309,52,1175,3,5.8,21:58:42
22/02/2014,101,5,2652,58,9670,1,1.9,21:58:42
22/02/2014,101,5,5871,59,1620,1,0.5,21:58:42
22/02/2014,101,5,5871,59,120,1,0.5,21:58:42
22/02/2014,101,5,5871,59,1120,1,0.5,21:58:42
22/02/2014,101,5,5923,60,175,1,1.9,21:58:42
22/02/2014,101,5,5923,60,1175,1,1.9,21:58:42
22/02/2014,101,5,811475,57,127,2,2.3,21:58:42
22/02/2014,101,5,811477,61,439,1,0.6,21:58:42
22/02/2014,101,5,811475,57,139,5,3.1,21:58:42
22/02/2014,101,5,802464,63,8706,1,0.5,21:58:42
22/02/2014,101,5,802464,63,6340,1,0.5,21:58:42
22/02/2014,101,5,802464,63,1675,1,1.9,21:58:42
22/02/2014,101,5,802464,63,1075,1,1.9,21:58:42
22/02/2014,101,5,802463,64,475,2,3.9,21:58:42
22/02/2014,101,5,802463,64,1675,1,1.9,21:58:42
22/02/2014,101,5,802436,65,175,1,1.9,21:58:42
22/02/2014,101,5,811477,61,475,1,1.9,21:58:42
22/02/2014,101,5,804293,56,1675,1,1.9,21:58:42
22/02/2014,101,5,804309,52,1120,1,0.5,21:58:42
22/02/2014,101,5,6420,53,6789,1,0.6,21:58:42
22/02/2014,101,5,8459,54,1127,1,1.2,21:58:42
22/02/2014,101,5,8459,54,1120,1,0.5,21:58:42
22/02/2014,101,5,6914,66,1620,1,0.5,21:58:42
22/02/2014,101,5,6914,66,127,1,1.2,21:58:42
22/02/2014,101,5,885364,55,175,1,1.9,21:58:42
22/02/2014,101,5,811475,57,1175,1,1.9,21:58:42
22/02/2014,101,5,804293,56,427,1,1.2,21:58:42
22/02/2014,101,5,802469,68,8637,1,0.3,21:58:42
22/02/2014,101,5,811475,57,8704,1,0.5,21:58:42
22/02/2014,101,5,811475,57,8663,1,0.3,21:58:42
22/02/2014,101,5,811475,57,8636,1,0.3,21:58:42
22/02/2014,101,5,811475,57,8067,2,1,21:58:42
22/02/2014,101,5,811475,57,4627,1,1.2,21:58:42
22/02/2014,101,5,811475,57,168,2,2.5,21:58:42
22/02/2014,101,5,811475,57,1544,4,3.9,21:58:42
22/02/2014,101,5,885364,55,1675,1,1.9,21:58:42
22/02/2014,101,5,802442,78,8703,1,0.5,21:58:42
22/02/2014,101,5,10715,74,162,1,1.7,21:58:42
22/02/2014,101,5,10315,75,1675,1,1.9,21:58:42
22/02/2014,101,5,10315,75,1580,1,4.2,21:58:42
22/02/2014,101,5,6914,66,1675,1,1.9,21:58:42
22/02/2014,101,5,10315,75,127,1,1.2,21:58:42
22/02/2014,101,5,10315,75,1162,1,1.7,21:58:42
22/02/2014,101,5,6589,76,9670,1,1.9,21:58:42
22/02/2014,101,5,6914,66,420,1,0.5,21:58:42
