402,57361,6,1120,1,0.5
402,128899,30,8185,2,0.5
402,128899,30,1128,1,0.5
402,128899,30,1020,2,1
402,128899,30,1120,2,1
402,128899,30,7628,4,2
402,128899,30,1062,1,1.7
402,128899,30,104,1,1.3
402,62799,5,1008,1,1.8
402,258255,27,120,2,1
402,57361,6,4620,1,0.5
402,128899,30,4620,1,0.5
402,57361,6,7628,1,0.5
402,57236,55,8417,2,1
402,57233,42,120,2,1
402,57233,42,175,1,1.9
402,57196,35,124,1,1.3
402,57196,35,9344,1,0.5
402,57195,36,1020,1,0.5
402,57195,36,1028,1,0.5
402,62799,5,1542,1,0.5
402,156693,31,1542,6,3
402,257527,29,7923,1,0.3
402,257527,29,1020,1,0.5
402,257527,29,5405,1,0.3
402,257527,29,120,1,0.5
402,257415,33,7628,1,0.5
402,257415,33,1028,1,0.5
402,184095,41,7628,1,0.5
402,184095,41,9344,1,0.5
402,128899,30,7928,1,0.6
402,163010,8,1075,1,1.9
402,128899,30,120,1,0.5
402,147520,4,175,1,1.9
402,143838,45,1020,2,1
402,143838,45,5905,1,0.6
402,133778,28,9344,1,0.5
402,133778,28,7628,2,1
402,133778,28,1028,1,0.5
402,129988,7,1028,2,1
402,128899,30,8417,2,1
402,57181,37,982,2,0.5
402,183133,48,124,1,1.3
402,1985,44,3633,1,0.1
402,57187,2,1020,1,0.5
402,2056,47,1120,1,0.5
402,2056,47,1527,1,1.3
402,2056,47,1544,1,1
402,2056,47,1020,1,0.5
402,2056,47,1128,1,0.5
402,2056,47,1028,1,0.5
402,1985,44,3634,1,0.1
402,2378,43,3513,1,0
402,1985,44,3636,1,0.1
402,2378,43,428,2,1
402,53295,50,3720,1,0.5
402,53295,50,9526,1,0
402,53295,50,6872,1,0.5
402,53295,50,1028,2,1
402,53295,50,127,1,1.2
402,53270,46,1075,1,1.9
402,62300,51,127,1,1.2
402,62300,51,420,1,0.5
402,62300,51,8417,1,0.5
402,1985,44,3635,1,0.1
402,57145,53,175,1,1.9
402,57181,37,6340,1,0.5
402,57181,37,4620,1,0.5
402,62300,51,1028,1,0.5
402,57181,37,124,1,1.3
402,57175,9,1028,1,0.5
402,57175,9,7628,1,0.5
402,57170,1,7628,2,1
402,57170,1,4620,1,0.5
402,2161,39,1024,1,1.3
402,57145,53,1020,1,0.5
402,57187,2,7628,1,0.5
402,57139,52,132,1,0.6
402,57139,52,8425,1,1.2
402,2378,43,4602,1,0.4
402,2378,43,3514,1,0
402,2378,43,1128,2,1
402,2378,43,1028,2,1
402,2378,43,7628,4,2
402,2378,43,3516,1,0
402,2378,43,8417,1,0.5
402,57166,32,120,2,1
402,158587,26,7628,1,0.5
402,273016,16,1124,1,1.3
402,58049,23,8626,1,0.3
402,58049,23,8417,1,0.5
402,56949,22,5405,1,0.3
402,106851,24,1542,6,3
402,138965,20,1544,1,1
402,152366,21,1024,1,1.3
402,152366,21,7628,1,0.5
402,57048,13,7628,2,1
402,158587,26,1585,4,0.8
402,57048,13,1028,2,1
402,158587,26,9526,3,0
402,257413,14,5405,1,0.3
402,257413,14,5406,1,0.3
402,257413,14,120,1,0.5
402,258080,10,1544,4,3.9
402,267942,25,5405,4,1
402,267942,25,8626,4,1
402,273016,16,424,1,1.3
402,152366,21,1542,1,0.5
402,57037,11,8067,1,0.5
402,56949,22,1542,1,0.5
402,56953,17,428,1,0.5
402,56953,17,8637,1,0.3
402,56953,17,1128,1,0.5
402,56949,22,5406,1,0.3
402,57181,37,920,1,0.5
402,265780,38,8417,1,0.5
402,56957,15,7628,1,0.5
402,58049,23,8662,1,0.3
402,57037,11,5839,1,1.9
402,138965,20,120,1,0.5
402,57037,11,120,1,0.5
402,57037,11,1024,1,1.3
402,57037,11,124,1,1.3
402,57037,11,420,1,0.5
402,57037,11,175,1,1.9
402,57037,11,7628,1,0.5
402,57037,11,1028,1,0.5
402,57037,11,1075,1,1.9
402,56957,15,428,1,0.5
402,273016,16,8417,2,1
402,56931,18,1075,1,1.9
402,56931,18,120,1,0.5
402,56926,19,1028,2,1
402,407874,34,1020,1,0.5
402,407874,34,3720,1,0.5
402,358619,49,5925,2,0.2
402,358619,49,1020,1,0.5
402,358619,49,7628,2,1
402,340946,54,982,2,0.5
402,340946,54,6340,1,0.5
402,272578,3,3513,1,0
402,340946,54,920,1,0.5
402,106851,24,1544,4,3.9
402,340946,54,120,1,0.5
402,340946,54,1027,1,1.2
402,272578,3,404,1,1.3
402,268338,40,3515,1,0
402,265780,38,1585,1,0.2
402,265780,38,8635,1,0.3
402,409305,12,120,2,1
403,60001,17,9526,1,0
403,2595,38,175,1,1.9
403,2595,38,1075,1,1.9
403,2595,38,124,1,1.3
403,2614,47,1027,1,1.2
403,127478,18,8635,2,0.5
403,130613,19,3614,1,1.9
403,130613,19,1544,1,1
403,130613,19,3520,1,0.5
403,130613,19,3720,1,0.5
403,130613,19,3611,1,1.9
403,130613,19,1020,1,0.5
403,130613,19,9630,4,4.7
403,2615,58,127,2,2.3
403,127478,18,8637,2,0.5
403,2595,38,3611,1,1.9
403,127478,18,1020,1,0.5
403,60007,60,1024,1,1.3
403,60007,60,1020,1,0.5
403,60007,60,1120,1,0.5
403,60007,60,120,1,0.5
403,60007,60,420,1,0.5
403,2577,29,7628,2,1
403,60001,17,1020,1,0.5
403,130613,19,3612,1,1.9
403,2535,33,7628,1,0.5
403,2577,29,162,1,1.7
403,2462,26,1028,1,0.5
403,2487,22,175,1,1.9
403,2487,22,1075,1,1.9
403,2520,43,3609,1,1.9
403,2462,26,1128,1,0.5
403,2520,43,1075,1,1.9
403,361063,12,1024,1,1.3
403,2535,33,1028,1,0.5
403,2537,30,8422,1,0.5
403,2537,30,8417,2,1
403,2573,48,427,1,1.2
403,2537,30,9630,1,1.2
403,2573,48,127,1,1.2
403,2520,43,124,1,1.3
403,2461,23,7628,1,0.5
403,2595,38,9630,1,1.2
403,2595,38,120,2,1
403,2595,38,1124,1,1.3
403,2578,53,124,1,1.3
403,2577,29,120,2,1
403,2462,26,124,1,1.3
403,2461,23,124,1,1.3
403,2595,38,1024,1,1.3
403,2461,23,1028,1,0.5
403,2461,23,1024,1,1.3
403,2462,26,428,1,0.5
403,2462,26,1024,1,1.3
403,2462,26,8417,1,0.5
403,2462,26,7628,1,0.5
403,2577,29,124,1,1.3
403,408023,57,124,1,1.3
403,359907,52,1027,1,1.2
403,366995,45,124,1,1.3
403,366995,45,1020,1,0.5
403,258676,67,3614,1,1.9
403,409201,56,124,1,1.3
403,408759,25,1542,2,1
403,408735,11,1175,1,1.9
403,408733,54,7628,2,1
403,408733,54,124,1,1.3
403,408733,54,162,1,1.7
403,408732,31,1075,1,1.9
403,408732,31,127,1,1.2
403,408732,31,1027,1,1.2
403,365147,37,1028,1,0.5
403,406454,28,7628,1,0.5
403,366995,45,120,1,0.5
403,366995,45,1075,1,1.9
403,370922,44,175,1,1.9
403,371851,20,1028,1,0.5
403,371851,20,3727,1,1.2
403,408730,15,120,2,1
403,406454,28,9344,1,0.5
403,408730,15,1024,1,1.3
403,406454,28,9630,1,1.2
403,408023,57,1020,2,1
403,408023,57,1075,1,1.9
403,408023,57,475,1,1.9
403,408023,57,424,1,1.3
403,365147,37,1062,1,1.7
403,371851,20,7628,1,0.5
403,359211,50,5406,2,0.5
403,130613,19,3620,1,0.5
403,266300,27,1127,1,1.2
403,267982,13,1128,2,1
403,267982,13,127,2,2.3
403,267982,13,1028,2,1
403,268305,59,7628,2,1
403,268305,59,1028,2,1
403,268305,59,1128,1,0.5
403,268305,59,3720,1,0.5
403,271550,16,1024,2,2.5
403,271550,16,124,2,2.5
403,359210,42,175,2,3.9
403,359210,42,7628,2,1
403,365147,37,124,1,1.3
403,359907,52,124,2,2.5
403,365147,37,1024,1,1.3
403,365147,37,428,1,0.5
403,365146,35,1075,1,1.9
403,365146,35,3506,1,1.9
403,364747,14,108,1,1.8
403,359211,50,8626,1,0.3
403,359907,52,7628,2,1
403,359211,50,5405,2,0.5
403,359214,49,1024,1,1.3
403,359214,49,175,1,1.9
403,359211,50,8900,1,0.5
403,359211,50,8662,1,0.3
403,359211,50,8703,1,0.5
403,130613,19,3609,1,1.9
403,364744,46,124,1,1.3
403,140898,8,7628,1,0.5
403,62510,10,1075,1,1.9
403,62510,10,1020,1,0.5
403,62736,2,420,1,0.5
403,62736,2,8703,1,0.5
403,62736,2,7628,1,0.5
403,62736,2,1120,1,0.5
403,62736,2,8900,1,0.5
403,62736,2,8626,1,0.3
403,62736,2,1020,1,0.5
403,62736,2,175,1,1.9
403,62736,2,8662,1,0.3
403,62736,2,120,1,0.5
403,62736,2,1028,2,1
403,258815,64,175,1,1.9
403,183586,68,6220,1,0.5
403,258676,67,1075,1,1.9
403,258676,67,920,1,0.5
403,258676,67,175,1,1.9
403,409201,56,1024,1,1.3
403,258676,67,1020,1,0.5
403,62736,2,108,1,1.8
403,258217,63,1075,1,1.9
403,129326,5,9526,1,0
403,183586,68,1142,1,0.5
403,183586,68,124,1,1.3
403,183586,68,127,2,2.3
403,140898,8,1028,1,0.5
403,140898,8,1062,1,1.7
403,59987,7,1120,1,0.5
403,140898,8,175,1,1.9
403,59744,71,1024,1,1.3
403,59987,7,1075,1,1.9
403,59968,74,8626,1,0.3
403,59967,75,124,1,1.3
403,59967,75,3634,4,0.6
403,59774,1,5905,1,0.6
403,59968,74,127,1,1.2
403,59744,71,127,1,1.2
403,59968,74,1028,1,0.5
403,59744,71,124,1,1.3
403,2646,61,1128,2,1
403,2646,61,428,2,1
403,2072,65,1544,1,1
403,2072,65,1527,1,1.3
403,2051,66,175,1,1.9
403,59774,1,7628,2,1
403,59971,72,7628,1,0.5
403,258815,64,8417,1,0.5
403,59987,7,9344,1,0.5
403,59987,7,124,1,1.3
403,59986,6,3620,2,1
403,59986,6,1128,2,1
403,59968,74,5905,1,0.6
403,59971,72,1028,1,0.5
403,59987,7,175,1,1.9
403,59969,73,1028,1,0.5
403,59969,73,7628,1,0.5
403,59968,74,1027,1,1.2
403,59968,74,8703,1,0.5
403,59968,74,8662,1,0.3
403,59968,74,8900,1,0.5
403,59986,6,3720,3,1.5
403,2109,34,120,2,1
403,2025,36,1542,2,1
403,2025,36,8626,1,0.3
403,2025,36,7930,1,0.6
403,2025,36,127,4,4.7
403,2025,36,8662,1,0.3
403,2038,40,7628,1,0.5
403,2038,40,124,1,1.3
403,2038,40,1028,1,0.5
403,2069,51,1024,1,1.3
403,2109,34,9630,2,2.3
403,2109,34,1020,2,1
403,2109,34,1028,2,1
403,2109,34,1024,2,2.5
403,258815,64,124,1,1.3
403,2163,32,7939,1,0.3
403,2460,55,124,1,1.3
403,2460,55,1020,2,1
403,2451,41,1028,1,0.5
403,2451,41,1128,1,0.5
403,2451,41,9630,1,1.2
403,2109,34,124,2,2.5
403,2423,21,127,2,2.3
403,2109,34,7628,2,1
403,2163,32,7924,1,0.3
403,2163,32,7937,1,0.3
403,2163,32,7923,1,0.3
403,2110,24,1024,1,1.3
403,2110,24,124,1,1.3
403,2025,36,7929,1,0.6
403,2451,41,1075,1,1.9
