2014/03/24,6001,3,1006262,23,175,1,1.9,38.56,22:33:55
2014/03/24,6001,3,1006459,24,175,1,1.9,38.56,22:33:55
2014/03/24,6001,3,1006459,24,4620,1,0.5,38.56,22:33:55
2014/03/24,6001,3,1006783,25,1120,2,1,38.56,22:33:55
2014/03/24,6001,3,1006998,50,8704,1,0.5,38.56,22:33:55
2014/03/24,6001,3,1006998,50,8705,1,0.5,38.56,22:33:55
2014/03/24,6001,3,1006998,50,8706,1,0.5,38.56,22:33:55
2014/03/24,6001,3,1006998,50,9649,1,0.4,38.56,22:33:55
2014/03/24,6001,3,1007164,33,8068,1,1,38.56,22:33:55
2014/03/24,6001,3,1007580,43,1604,2,2.5,38.56,22:33:55
2014/03/24,6001,3,1007580,43,4602,3,1.2,38.56,22:33:55
2014/03/24,6001,3,1007785,48,175,1,1.9,38.56,22:33:55
2014/03/24,6001,3,1007785,48,475,1,1.9,38.56,22:33:55
2014/03/24,6001,3,1007857,31,1675,1,1.9,38.56,22:33:55
2014/03/24,6001,3,1008001,56,1075,1,1.9,38.56,22:33:55
2014/03/24,6001,3,1008001,56,1175,1,1.9,38.56,22:33:55
2014/03/24,6001,3,1008001,56,1675,1,1.9,38.56,22:33:55
2014/03/24,6001,3,1066,21,1127,2,2.3,38.56,22:33:55
2014/03/24,6001,3,1066,21,175,2,3.9,38.56,22:33:55
2014/03/24,6001,3,1066,21,427,2,2.3,38.56,22:33:55
2014/03/24,6001,3,1157,58,1175,1,1.9,38.56,22:33:55
2014/03/24,6001,3,1157,58,1675,1,1.9,38.56,22:33:55
2014/03/24,6001,3,1157,58,175,1,1.9,38.56,22:33:55
2014/03/24,6001,3,13278,16,1675,1,1.9,38.56,22:33:55
2014/03/24,6001,3,13278,16,168,1,1.2,38.56,22:33:55
2014/03/24,6001,3,13278,16,175,1,1.9,38.56,22:33:55
2014/03/24,6001,3,13278,16,427,1,1.2,38.56,22:33:55
2014/03/24,6001,3,13278,16,8426,1,1.2,38.56,22:33:55
2014/03/24,6001,3,13687,68,175,1,1.9,38.56,22:33:55
2014/03/24,6001,3,13917,57,1675,1,1.9,38.56,22:33:55
2014/03/24,6001,3,1399,18,1175,1,1.9,38.56,22:33:55
2014/03/24,6001,3,1399,18,1675,1,1.9,38.56,22:33:55
2014/03/24,6001,3,1399,18,175,1,1.9,38.56,22:33:55
2014/03/24,6001,3,14237,39,1675,1,1.9,38.56,22:33:55
2014/03/24,6001,3,14237,39,175,1,1.9,38.56,22:33:55
2014/03/24,6001,3,14237,39,475,1,1.9,38.56,22:33:55
2014/03/24,6001,3,14844,14,1120,5,2.5,38.56,22:33:55
2014/03/24,6001,3,14844,14,1544,4,3.9,38.56,22:33:55
2014/03/24,6001,3,14844,14,1620,3,1.5,38.56,22:33:55
2014/03/24,6001,3,14844,14,1628,1,0.5,38.56,22:33:55
2014/03/24,6001,3,14844,14,1675,1,1.9,38.56,22:33:55
2014/03/24,6001,3,14844,14,420,1,0.5,38.56,22:33:55
2014/03/24,6001,3,14844,14,428,1,0.5,38.56,22:33:55
2014/03/24,6001,3,14844,14,4620,1,0.5,38.56,22:33:55
2014/03/24,6001,3,14844,14,5406,2,0.5,38.56,22:33:55
2014/03/24,6001,3,14844,14,6340,1,0.5,38.56,22:33:55
2014/03/24,6001,3,14844,14,8068,2,1.9,38.56,22:33:55
2014/03/24,6001,3,14844,14,8185,2,0.5,38.56,22:33:55
2014/03/24,6001,3,14844,14,8422,1,0.5,38.56,22:33:55
2014/03/24,6001,3,14844,14,982,2,0.5,38.56,22:33:55
2014/03/24,6001,3,15655,63,1128,1,0.5,38.56,22:33:55
2014/03/24,6001,3,15655,63,7628,1,0.5,38.56,22:33:55
2014/03/24,6001,3,16172,11,1175,1,1.9,38.56,22:33:55
2014/03/24,6001,3,163,5,1175,1,1.9,38.56,22:33:55
2014/03/24,6001,3,163,5,175,1,1.9,38.56,22:33:55
2014/03/24,6001,3,163,5,475,1,1.9,38.56,22:33:55
2014/03/24,6001,3,16640,76,1075,1,1.9,38.56,22:33:55
2014/03/24,6001,3,16640,76,8067,1,0.5,38.56,22:33:55
2014/03/24,6001,3,17229,55,1004,1,1.3,38.56,22:33:55
2014/03/24,6001,3,17229,55,104,1,1.3,38.56,22:33:55
2014/03/24,6001,3,17229,55,1104,1,1.3,38.56,22:33:55
2014/03/24,6001,3,17229,55,404,1,1.3,38.56,22:33:55
2014/03/24,6001,3,17229,55,4602,1,0.4,38.56,22:33:55
2014/03/24,6001,3,17362,59,1128,1,0.5,38.56,22:33:55
2014/03/24,6001,3,17362,59,428,1,0.5,38.56,22:33:55
2014/03/24,6001,3,17465,35,1175,1,1.9,38.56,22:33:55
2014/03/24,6001,3,17465,35,1620,1,0.5,38.56,22:33:55
2014/03/24,6001,3,17465,35,1626,1,0.9,38.56,22:33:55
2014/03/24,6001,3,17465,35,1675,1,1.9,38.56,22:33:55
2014/03/24,6001,3,17465,35,175,1,1.9,38.56,22:33:55
2014/03/24,6001,3,17534,70,4700,2,1.8,38.56,22:33:55
2014/03/24,6001,3,17534,70,7628,2,1,38.56,22:33:55
2014/03/24,6001,3,17859,37,1126,1,0.9,38.56,22:33:55
2014/03/24,6001,3,17859,37,4700,1,0.9,38.56,22:33:55
2014/03/24,6001,3,17939,75,175,1,1.9,38.56,22:33:55
2014/03/24,6001,3,1800,17,1127,1,1.2,38.56,22:33:55
2014/03/24,6001,3,1800,17,1128,1,0.5,38.56,22:33:55
2014/03/24,6001,3,1800,17,120,1,0.5,38.56,22:33:55
2014/03/24,6001,3,1800,17,1620,1,0.5,38.56,22:33:55
2014/03/24,6001,3,1800,17,168,1,1.2,38.56,22:33:55
2014/03/24,6001,3,1800,17,175,1,1.9,38.56,22:33:55
2014/03/24,6001,3,1800,17,427,1,1.2,38.56,22:33:55
2014/03/24,6001,3,1800,17,4617,1,0.5,38.56,22:33:55
2014/03/24,6001,3,1800,17,7628,1,0.5,38.56,22:33:55
