2014/03/13,9001,6,103839,43,8626,1,0.3,21:48:26
2014/03/13,9001,6,119551,40,1120,1,0.5,21:48:26
2014/03/13,9001,6,10955,33,427,1,1.2,21:48:26
2014/03/13,9001,6,10955,33,428,1,0.5,21:48:26
2014/03/13,9001,6,10955,33,438,1,1.2,21:48:26
2014/03/13,9001,6,10955,33,4617,1,0.5,21:48:26
2014/03/13,9001,6,10955,33,7628,1,0.5,21:48:26
2014/03/13,9001,6,4761,32,9552,1,1.2,21:48:26
2014/03/13,9001,6,103839,43,8139,1,0.6,21:48:26
2014/03/13,9001,6,4761,32,1620,1,0.5,21:48:26
2014/03/13,9001,6,103839,43,8637,1,0.3,21:48:26
2014/03/13,9001,6,103839,43,8703,1,0.5,21:48:26
2014/03/13,9001,6,8151,44,1120,1,0.5,21:48:26
2014/03/13,9001,6,8151,44,1620,1,0.5,21:48:26
2014/03/13,9001,6,8151,44,4620,1,0.5,21:48:26
2014/03/13,9001,6,886689,45,1675,2,3.9,21:48:26
2014/03/13,9001,6,886689,45,8067,1,0.5,21:48:26
2014/03/13,9001,6,103839,43,1675,1,1.9,21:48:26
2014/03/13,9001,6,11258,38,6340,1,0.5,21:48:26
2014/03/13,9001,6,103662,58,175,1,1.9,21:48:26
2014/03/13,9001,6,119551,40,8064,1,0.5,21:48:26
2014/03/13,9001,6,108532,39,1138,1,1.2,21:48:26
2014/03/13,9001,6,108532,39,1527,3,3.8,21:48:26
2014/03/13,9001,6,108532,39,168,1,1.2,21:48:26
2014/03/13,9001,6,108532,39,438,1,1.2,21:48:26
2014/03/13,9001,6,10968,37,1580,3,12.7,21:48:26
2014/03/13,9001,6,11258,38,1620,1,0.5,21:48:26
2014/03/13,9001,6,11926,50,1004,3,3.8,21:48:26
2014/03/13,9001,6,119742,29,1127,1,1.2,21:48:26
2014/03/13,9001,6,119742,29,1628,1,0.5,21:48:26
2014/03/13,9001,6,10957,30,1585,1,0.2,21:48:26
2014/03/13,9001,6,10957,30,8425,1,1.2,21:48:26
2014/03/13,9001,6,8867,31,5327,1,1.2,21:48:26
2014/03/13,9001,6,8867,31,8706,1,0.5,21:48:26
2014/03/13,9001,6,8867,31,9649,1,0.4,21:48:26
2014/03/13,9001,6,108532,39,9552,1,1.2,21:48:26
2014/03/13,9001,6,897413,61,8900,1,0.5,21:48:26
2014/03/13,9001,6,897413,61,8627,1,0.3,21:48:26
2014/03/13,9001,6,897413,61,8628,1,0.3,21:48:26
2014/03/13,9001,6,897413,61,8635,1,0.3,21:48:26
2014/03/13,9001,6,897413,61,8636,1,0.3,21:48:26
2014/03/13,9001,6,897413,61,8637,2,0.5,21:48:26
2014/03/13,9001,6,897413,61,8662,1,0.3,21:48:26
2014/03/13,9001,6,10822,46,120,1,0.5,21:48:26
2014/03/13,9001,6,897413,61,8703,1,0.5,21:48:26
2014/03/13,9001,6,897413,61,1175,1,1.9,21:48:26
2014/03/13,9001,6,103656,63,1627,1,1.2,21:48:26
2014/03/13,9001,6,103656,63,8626,1,0.3,21:48:26
2014/03/13,9001,6,103657,62,1620,1,0.5,21:48:26
2014/03/13,9001,6,103657,62,1675,2,3.9,21:48:26
2014/03/13,9001,6,103657,62,8627,1,0.3,21:48:26
2014/03/13,9001,6,103657,62,8662,1,0.3,21:48:26
2014/03/13,9001,6,103662,58,1675,1,1.9,21:48:26
2014/03/13,9001,6,897413,61,8667,2,0.5,21:48:26
2014/03/13,9001,6,7191,60,4617,2,1,21:48:26
2014/03/13,9001,6,119550,42,420,1,0.5,21:48:26
2014/03/13,9001,6,11926,50,1604,3,3.8,21:48:26
2014/03/13,9001,6,11926,50,8424,1,0.5,21:48:26
2014/03/13,9001,6,7311,51,1585,2,0.4,21:48:26
2014/03/13,9001,6,7311,51,1639,1,0.6,21:48:26
2014/03/13,9001,6,5924,59,1662,10,16.7,21:48:26
2014/03/13,9001,6,5924,59,4827,7,8.2,21:48:26
2014/03/13,9001,6,897413,61,8626,1,0.3,21:48:26
2014/03/13,9001,6,7191,60,1628,2,1,21:48:26
2014/03/13,9001,6,897413,61,1675,1,1.9,21:48:26
2014/03/13,9001,6,7191,60,7628,1,0.5,21:48:26
2014/03/13,9001,6,4165,64,120,1,0.5,21:48:26
2014/03/13,9001,6,4165,64,1675,1,1.9,21:48:26
2014/03/13,9001,6,4165,64,6340,1,0.5,21:48:26
2014/03/13,9001,6,7021,65,1627,1,1.2,21:48:26
2014/03/13,9001,6,7021,65,4627,1,1.2,21:48:26
2014/03/13,9001,6,10822,46,132,1,0.6,21:48:26
2014/03/13,9001,6,7191,60,1128,2,1,21:48:26
2014/03/13,9001,6,11033,8,1028,1,0.5,21:48:26
2014/03/13,9001,6,119551,40,1620,1,0.5,21:48:26
2014/03/13,9001,6,11326,5,1715,12,1.6,21:48:26
2014/03/13,9001,6,4928,6,8626,1,0.3,21:48:26
2014/03/13,9001,6,4928,6,8635,1,0.3,21:48:26
2014/03/13,9001,6,4928,6,8637,1,0.3,21:48:26
2014/03/13,9001,6,4928,6,8654,1,0.3,21:48:26
2014/03/13,9001,6,11884,12,5405,1,0.3,21:48:26
2014/03/13,9001,6,9785,7,1542,100,50,21:48:26
2014/03/13,9001,6,3265,4,8627,1,0.3,21:48:26
2014/03/13,9001,6,11033,8,1139,1,0.6,21:48:26
2014/03/13,9001,6,11033,8,428,1,0.5,21:48:26
2014/03/13,9001,6,11033,8,7628,1,0.5,21:48:26
2014/03/13,9001,6,3327,9,1544,40,38.8,21:48:26
2014/03/13,9001,6,5918,10,1020,2,1,21:48:26
2014/03/13,9001,6,5918,10,1120,1,0.5,21:48:26
2014/03/13,9001,6,5918,10,1142,1,0.5,21:48:26
