2014/03/21,9001,6,103107,62,1620,1,0.5,41.33,18:56:8
2014/03/21,9001,6,103107,62,168,1,1.2,41.33,18:56:8
2014/03/21,9001,6,10373,53,1127,1,1.2,41.33,18:56:8
2014/03/21,9001,6,10373,53,427,1,1.2,41.33,18:56:8
2014/03/21,9001,6,10373,53,7628,1,0.5,41.33,18:56:8
2014/03/21,9001,6,10373,53,8426,1,1.2,41.33,18:56:8
2014/03/21,9001,6,103858,33,5405,30,7.5,41.33,18:56:8
2014/03/21,9001,6,103858,33,5406,40,10,41.33,18:56:8
2014/03/21,9001,6,103858,33,5442,20,5,41.33,18:56:8
2014/03/21,9001,6,104042,71,1542,1,0.5,41.33,18:56:8
2014/03/21,9001,6,104042,71,1620,1,0.5,41.33,18:56:8
2014/03/21,9001,6,104042,71,8637,1,0.3,41.33,18:56:8
2014/03/21,9001,6,104079,72,7628,2,1,41.33,18:56:8
2014/03/21,9001,6,104079,72,8703,1,0.5,41.33,18:56:8
2014/03/21,9001,6,104079,72,8900,1,0.5,41.33,18:56:8
2014/03/21,9001,6,10421,74,1127,1,1.2,41.33,18:56:8
2014/03/21,9001,6,10421,74,1627,1,1.2,41.33,18:56:8
2014/03/21,9001,6,104777,75,1175,1,1.9,41.33,18:56:8
2014/03/21,9001,6,104777,75,1675,1,1.9,41.33,18:56:8
2014/03/21,9001,6,104791,70,1628,1,0.5,41.33,18:56:8
2014/03/21,9001,6,104791,70,1675,1,1.9,41.33,18:56:8
2014/03/21,9001,6,104791,70,8704,1,0.5,41.33,18:56:8
2014/03/21,9001,6,104791,70,8705,1,0.5,41.33,18:56:8
2014/03/21,9001,6,105580,25,1175,1,1.9,41.33,18:56:8
2014/03/21,9001,6,105580,25,1675,1,1.9,41.33,18:56:8
2014/03/21,9001,6,105580,25,175,1,1.9,41.33,18:56:8
2014/03/21,9001,6,105580,25,475,1,1.9,41.33,18:56:8
2014/03/21,9001,6,105580,25,8626,1,0.3,41.33,18:56:8
2014/03/21,9001,6,105580,25,8627,1,0.3,41.33,18:56:8
2014/03/21,9001,6,105580,25,8628,1,0.3,41.33,18:56:8
2014/03/21,9001,6,105580,25,8663,1,0.3,41.33,18:56:8
2014/03/21,9001,6,105588,52,1675,1,1.9,41.33,18:56:8
2014/03/21,9001,6,105588,52,175,1,1.9,41.33,18:56:8
2014/03/21,9001,6,105589,51,1026,1,0.9,41.33,18:56:8
2014/03/21,9001,6,105589,51,1139,1,0.6,41.33,18:56:8
2014/03/21,9001,6,105589,51,139,1,0.6,41.33,18:56:8
2014/03/21,9001,6,105589,51,1675,1,1.9,41.33,18:56:8
2014/03/21,9001,6,105589,51,439,1,0.6,41.33,18:56:8
2014/03/21,9001,6,105589,51,4700,1,0.9,41.33,18:56:8
2014/03/21,9001,6,105590,49,168,3,3.7,41.33,18:56:8
2014/03/21,9001,6,105603,60,8703,1,0.5,41.33,18:56:8
2014/03/21,9001,6,105603,60,8704,1,0.5,41.33,18:56:8
2014/03/21,9001,6,105657,69,1627,1,1.2,41.33,18:56:8
2014/03/21,9001,6,105733,59,175,1,1.9,41.33,18:56:8
2014/03/21,9001,6,105734,57,1175,1,1.9,41.33,18:56:8
2014/03/21,9001,6,105734,57,127,1,1.2,41.33,18:56:8
2014/03/21,9001,6,105734,57,1620,1,0.5,41.33,18:56:8
2014/03/21,9001,6,105734,57,8067,1,0.5,41.33,18:56:8
2014/03/21,9001,6,105738,28,1075,1,1.9,41.33,18:56:8
2014/03/21,9001,6,105738,28,1175,1,1.9,41.33,18:56:8
2014/03/21,9001,6,105738,28,120,1,0.5,41.33,18:56:8
2014/03/21,9001,6,105738,28,475,1,1.9,41.33,18:56:8
2014/03/21,9001,6,10575,26,7406,4,0.5,41.33,18:56:8
2014/03/21,9001,6,105776,41,1175,1,1.9,41.33,18:56:8
2014/03/21,9001,6,105776,41,7628,2,1,41.33,18:56:8
2014/03/21,9001,6,105777,42,1175,1,1.9,41.33,18:56:8
2014/03/21,9001,6,105777,42,1675,1,1.9,41.33,18:56:8
2014/03/21,9001,6,10600,32,1620,1,0.5,41.33,18:56:8
2014/03/21,9001,6,10600,32,1624,1,1.3,41.33,18:56:8
2014/03/21,9001,6,10600,32,8067,1,0.5,41.33,18:56:8
2014/03/21,9001,6,106618,68,1020,1,0.5,41.33,18:56:8
2014/03/21,9001,6,106618,68,1175,1,1.9,41.33,18:56:8
2014/03/21,9001,6,106618,68,1620,1,0.5,41.33,18:56:8
2014/03/21,9001,6,106618,68,4617,3,1.5,41.33,18:56:8
2014/03/21,9001,6,106618,68,475,1,1.9,41.33,18:56:8
2014/03/21,9001,6,106618,68,8417,1,0.5,41.33,18:56:8
2014/03/21,9001,6,10737,10,432,2,1.1,41.33,18:56:8
2014/03/21,9001,6,10737,10,4632,2,1.1,41.33,18:56:8
2014/03/21,9001,6,11046,34,1124,1,1.3,41.33,18:56:8
2014/03/21,9001,6,11046,34,1620,1,0.5,41.33,18:56:8
2014/03/21,9001,6,11046,34,1624,1,1.3,41.33,18:56:8
2014/03/21,9001,6,11046,34,420,1,0.5,41.33,18:56:8
2014/03/21,9001,6,11046,34,4620,1,0.5,41.33,18:56:8
2014/03/21,9001,6,11296,47,1675,1,1.9,41.33,18:56:8
2014/03/21,9001,6,11296,47,175,1,1.9,41.33,18:56:8
2014/03/21,9001,6,11296,47,6041,1,0.5,41.33,18:56:8
2014/03/21,9001,6,11296,47,8426,1,1.2,41.33,18:56:8
2014/03/21,9001,6,11296,47,8626,1,0.3,41.33,18:56:8
2014/03/21,9001,6,11296,47,8667,1,0.3,41.33,18:56:8
2014/03/21,9001,6,11615,35,175,1,1.9,41.33,18:56:8
2014/03/21,9001,6,11615,35,8637,1,0.3,41.33,18:56:8
