2014/03/01,102,4,8621,2,1628,2,1,21:9:27
2014/03/01,102,4,534337,15,1620,1,0.5,21:9:27
2014/03/01,102,4,12550,39,1620,2,1,21:9:27
2014/03/01,102,4,8621,2,7628,6,3,21:9:27
2014/03/01,102,4,8621,2,1075,1,1.9,21:9:27
2014/03/01,102,4,8642,10,8900,1,0.5,21:9:27
2014/03/01,102,4,8621,2,1128,2,1,21:9:27
2014/03/01,102,4,12550,39,1542,30,15,21:9:27
2014/03/01,102,4,8621,2,1620,8,4,21:9:27
2014/03/01,102,4,12550,39,1527,5,6.3,21:9:27
2014/03/01,102,4,8621,2,1720,2,1,21:9:27
2014/03/01,102,4,8621,2,428,2,1,21:9:27
2014/03/01,102,4,7105,34,1075,1,1.9,21:9:27
2014/03/01,102,4,14762,16,1620,1,0.5,21:9:27
2014/03/01,102,4,40103,14,1620,1,0.5,21:9:27
2014/03/01,102,4,40103,14,420,1,0.5,21:9:27
2014/03/01,102,4,5912,1,1604,1,1.3,21:9:27
2014/03/01,102,4,8621,2,120,2,1,21:9:27
2014/03/01,102,4,8642,10,175,1,1.9,21:9:27
2014/03/01,102,4,13548,48,7934,1,0.6,21:9:27
2014/03/01,102,4,5912,1,4602,1,0.4,21:9:27
2014/03/01,102,4,9999086,9,1004,1,1.3,21:9:27
2014/03/01,102,4,8621,2,5406,1,0.3,21:9:27
2014/03/01,102,4,9999086,9,404,1,1.3,21:9:27
2014/03/01,102,4,8621,2,5405,1,0.3,21:9:27
2014/03/01,102,4,40103,14,175,1,1.9,21:9:27
2014/03/01,102,4,8642,10,1675,1,1.9,21:9:27
2014/03/01,102,4,534337,15,175,2,3.9,21:9:27
2014/03/01,102,4,8642,10,4627,1,1.2,21:9:27
2014/03/01,102,4,8642,10,7628,2,1,21:9:27
2014/03/01,102,4,8642,10,8422,1,0.5,21:9:27
2014/03/01,102,4,9999086,9,1604,1,1.3,21:9:27
2014/03/01,102,4,8621,2,1120,4,2,21:9:27
2014/03/01,102,4,12040,40,1542,28,14,21:9:27
2014/03/01,102,4,12550,39,120,1,0.5,21:9:27
2014/03/01,102,4,8642,10,162,1,1.7,21:9:27
2014/03/01,102,4,19423,12,120,1,0.5,21:9:27
2014/03/01,102,4,534337,15,124,1,1.3,21:9:27
2014/03/01,102,4,19423,12,7628,2,1,21:9:27
2014/03/01,102,4,4342,13,1020,1,0.5,21:9:27
2014/03/01,102,4,4342,13,175,1,1.9,21:9:27
2014/03/01,102,4,4342,13,475,1,1.9,21:9:27
2014/03/01,102,4,4342,13,5327,1,1.2,21:9:27
2014/03/01,102,4,19423,12,1620,1,0.5,21:9:27
2014/03/01,102,4,8642,10,8703,1,0.5,21:9:27
2014/03/01,102,4,40103,14,1120,1,0.5,21:9:27
2014/03/01,102,4,13515,6,7939,2,0.5,21:9:27
2014/03/01,102,4,6536,5,404,1,1.3,21:9:27
2014/03/01,102,4,6536,5,4602,3,1.2,21:9:27
2014/03/01,102,4,13515,6,1132,1,0.6,21:9:27
2014/03/01,102,4,13515,6,1542,2,1,21:9:27
2014/03/01,102,4,13515,6,1632,1,0.6,21:9:27
2014/03/01,102,4,13728,18,404,1,1.3,21:9:27
2014/03/01,102,4,4342,13,7216,1,0,21:9:27
2014/03/01,102,4,6319,24,1624,1,1.3,21:9:27
2014/03/01,102,4,534337,15,7628,1,0.5,21:9:27
2014/03/01,102,4,8642,10,8426,1,1.2,21:9:27
2014/03/01,102,4,14762,16,120,1,0.5,21:9:27
2014/03/01,102,4,4342,13,8662,1,0.3,21:9:27
2014/03/01,102,4,14762,16,175,1,1.9,21:9:27
2014/03/01,102,4,14762,16,420,1,0.5,21:9:27
