2014/02/27,9001,6,103667,11,7933,2,1.2,22:24:8
2014/02/27,9001,6,8004,10,1657,1,0.5,22:24:8
2014/02/27,9001,6,103667,11,1542,15,7.5,22:24:8
2014/02/27,9001,6,103667,11,1544,15,14.6,22:24:8
2014/02/27,9001,6,103667,11,1620,2,1,22:24:8
2014/02/27,9001,6,103667,11,420,3,1.5,22:24:8
2014/02/27,9001,6,103667,11,6340,1,0.5,22:24:8
2014/02/27,9001,6,103667,11,120,2,1,22:24:8
2014/02/27,9001,6,103667,11,7930,2,1.2,22:24:8
2014/02/27,9001,6,103667,11,1120,2,1,22:24:8
2014/02/27,9001,6,103667,11,7936,2,1.2,22:24:8
2014/02/27,9001,6,103667,11,8067,2,1,22:24:8
2014/02/27,9001,6,103667,11,8422,6,3,22:24:8
2014/02/27,9001,6,8004,10,1020,1,0.5,22:24:8
2014/02/27,9001,6,8004,10,1138,1,1.2,22:24:8
2014/02/27,9001,6,7214,15,120,1,0.5,22:24:8
2014/02/27,9001,6,103667,11,7928,2,1.2,22:24:8
2014/02/27,9001,6,8867,18,8667,1,0.3,22:24:8
2014/02/27,9001,6,10337,36,4620,1,0.5,22:24:8
2014/02/27,9001,6,119742,16,7930,1,0.6,22:24:8
2014/02/27,9001,6,119742,16,1620,1,0.5,22:24:8
2014/02/27,9001,6,11884,1,1128,1,0.5,22:24:8
2014/02/27,9001,6,10957,17,438,1,1.2,22:24:8
2014/02/27,9001,6,10957,17,1585,1,0.2,22:24:8
2014/02/27,9001,6,103667,11,1527,6,7.5,22:24:8
2014/02/27,9001,6,8867,18,8706,1,0.5,22:24:8
2014/02/27,9001,6,103657,43,1139,1,0.6,22:24:8
2014/02/27,9001,6,103657,43,1639,1,0.6,22:24:8
2014/02/27,9001,6,103657,43,1675,1,1.9,22:24:8
2014/02/27,9001,6,4761,19,8637,1,0.3,22:24:8
2014/02/27,9001,6,103657,43,8628,1,0.3,22:24:8
2014/02/27,9001,6,103657,43,8706,1,0.5,22:24:8
2014/02/27,9001,6,103667,11,1020,1,0.5,22:24:8
2014/02/27,9001,6,8867,18,8775,1,0.3,22:24:8
2014/02/27,9001,6,10822,5,120,1,0.5,22:24:8
2014/02/27,9001,6,8004,10,1542,1,0.5,22:24:8
2014/02/27,9001,6,103621,7,8185,1,0.3,22:24:8
2014/02/27,9001,6,8867,18,8636,1,0.3,22:24:8
2014/02/27,9001,6,4761,19,8775,1,0.3,22:24:8
2014/02/27,9001,6,4761,19,8667,1,0.3,22:24:8
2014/02/27,9001,6,103621,7,982,1,0.3,22:24:8
2014/02/27,9001,6,103621,7,5441,1,0.3,22:24:8
2014/02/27,9001,6,8598,6,9649,4,1.6,22:24:8
2014/02/27,9001,6,103621,7,175,2,3.9,22:24:8
2014/02/27,9001,6,10822,5,4620,1,0.5,22:24:8
2014/02/27,9001,6,8599,22,1620,1,0.5,22:24:8
2014/02/27,9001,6,8599,22,1675,1,1.9,22:24:8
2014/02/27,9001,6,8151,42,1620,1,0.5,22:24:8
2014/02/27,9001,6,8151,42,1639,2,1.2,22:24:8
2014/02/27,9001,6,103839,41,1675,1,1.9,22:24:8
2014/02/27,9001,6,103621,7,987,1,0.6,22:24:8
2014/02/27,9001,6,5853,9,8067,1,0.5,22:24:8
2014/02/27,9001,6,8004,10,168,1,1.2,22:24:8
2014/02/27,9001,6,8004,10,9552,2,2.5,22:24:8
2014/02/27,9001,6,5853,9,1039,1,0.6,22:24:8
2014/02/27,9001,6,5853,9,1139,1,0.6,22:24:8
2014/02/27,9001,6,5853,9,1175,1,1.9,22:24:8
2014/02/27,9001,6,5853,9,1620,1,0.5,22:24:8
2014/02/27,9001,6,103621,7,8139,1,0.6,22:24:8
2014/02/27,9001,6,5853,9,475,1,1.9,22:24:8
2014/02/27,9001,6,7214,15,162,1,1.7,22:24:8
2014/02/27,9001,6,2133,8,1020,1,0.5,22:24:8
2014/02/27,9001,6,2133,8,1139,1,0.6,22:24:8
2014/02/27,9001,6,2133,8,139,1,0.6,22:24:8
2014/02/27,9001,6,103621,7,1075,1,1.9,22:24:8
2014/02/27,9001,6,103621,7,1639,1,0.6,22:24:8
2014/02/27,9001,6,103621,7,168,1,1.2,22:24:8
2014/02/27,9001,6,5853,9,1639,1,0.6,22:24:8
2014/02/27,9001,6,4928,32,8635,1,0.3,22:24:8
2014/02/27,9001,6,4932,31,8703,1,0.5,22:24:8
