2014/03/08,6008,23,396920,15,175,1,1.9,20:38:33
2014/03/08,6008,23,398864,28,1542,14,7,20:38:33
2014/03/08,6008,23,398864,28,1544,5,4.9,20:38:33
2014/03/08,6008,23,398864,28,1527,3,3.8,20:38:33
2014/03/08,6008,23,398208,31,162,1,1.7,20:38:33
2014/03/08,6008,23,398208,31,1162,1,1.7,20:38:33
2014/03/08,6008,23,396920,15,1028,1,0.5,20:38:33
2014/03/08,6008,23,390237,74,8421,3,1.5,20:38:33
2014/03/08,6008,23,396920,15,1128,1,0.5,20:38:33
2014/03/08,6008,23,21741,23,1138,1,1.2,20:38:33
2014/03/08,6008,23,396920,15,7628,1,0.5,20:38:33
2014/03/08,6008,23,390237,74,8423,4,2,20:38:33
2014/03/08,6008,23,390237,74,1020,4,2,20:38:33
2014/03/08,6008,23,390237,74,4620,6,3,20:38:33
2014/03/08,6008,23,390237,74,8424,3,1.5,20:38:33
2014/03/08,6008,23,361904,33,8422,1,0.5,20:38:33
2014/03/08,6008,23,396920,15,428,1,0.5,20:38:33
2014/03/08,6008,23,21741,23,8426,1,1.2,20:38:33
2014/03/08,6008,23,21150,45,4620,1,0.5,20:38:33
2014/03/08,6008,23,21150,45,427,1,1.2,20:38:33
2014/03/08,6008,23,21150,45,7933,1,0.6,20:38:33
2014/03/08,6008,23,21150,45,120,1,0.5,20:38:33
2014/03/08,6008,23,21150,45,1020,1,0.5,20:38:33
2014/03/08,6008,23,21741,23,438,1,1.2,20:38:33
2014/03/08,6008,23,957940,12,982,1,0.3,20:38:33
2014/03/08,6008,23,21741,23,120,1,0.5,20:38:33
2014/03/08,6008,23,957940,12,175,1,1.9,20:38:33
2014/03/08,6008,23,21741,23,8662,1,0.3,20:38:33
2014/03/08,6008,23,21741,23,7930,1,0.6,20:38:33
2014/03/08,6008,23,21741,23,8703,1,0.5,20:38:33
2014/03/08,6008,23,21741,23,7628,1,0.5,20:38:33
2014/03/08,6008,23,21741,23,1527,3,3.8,20:38:33
2014/03/08,6008,23,21741,23,168,1,1.2,20:38:33
2014/03/08,6008,23,390237,74,420,4,2,20:38:33
2014/03/08,6008,23,21741,23,8421,1,0.5,20:38:33
2014/03/08,6008,23,361904,33,1127,1,1.2,20:38:33
2014/03/08,6008,23,361904,33,124,1,1.3,20:38:33
2014/03/08,6008,23,361904,33,1628,1,0.5,20:38:33
2014/03/08,6008,23,361904,33,8705,1,0.5,20:38:33
2014/03/08,6008,23,361904,33,8636,1,0.3,20:38:33
2014/03/08,6008,23,361904,33,6044,1,0.3,20:38:33
2014/03/08,6008,23,361904,33,8775,1,0.3,20:38:33
2014/03/08,6008,23,390237,74,120,7,3.5,20:38:33
2014/03/08,6008,23,361904,33,8654,1,0.3,20:38:33
2014/03/08,6008,23,361947,34,7628,2,1,20:38:33
2014/03/08,6008,23,361904,33,8662,1,0.3,20:38:33
2014/03/08,6008,23,361904,33,132,1,0.6,20:38:33
2014/03/08,6008,23,361904,33,120,1,0.5,20:38:33
2014/03/08,6008,23,361904,33,8635,1,0.3,20:38:33
2014/03/08,6008,23,361904,33,5405,2,0.5,20:38:33
2014/03/08,6008,23,361904,33,982,1,0.3,20:38:33
2014/03/08,6008,23,361904,33,8667,1,0.3,20:38:33
2014/03/08,6008,23,361959,38,1628,1,0.5,20:38:33
2014/03/08,6008,23,390237,74,6220,2,1,20:38:33
2014/03/08,6008,23,390237,74,1120,8,4,20:38:33
2014/03/08,6008,23,381136,39,7628,1,0.5,20:38:33
2014/03/08,6008,23,381136,39,175,1,1.9,20:38:33
2014/03/08,6008,23,381136,39,4627,1,1.2,20:38:33
2014/03/08,6008,23,361959,38,8626,1,0.3,20:38:33
2014/03/08,6008,23,361947,34,1627,1,1.2,20:38:33
2014/03/08,6008,23,361959,38,8067,1,0.5,20:38:33
2014/03/08,6008,23,361947,34,1675,1,1.9,20:38:33
2014/03/08,6008,23,361954,36,1675,1,1.9,20:38:33
2014/03/08,6008,23,361954,36,7628,1,0.5,20:38:33
2014/03/08,6008,23,361952,37,987,1,0.6,20:38:33
2014/03/08,6008,23,361952,37,420,1,0.5,20:38:33
2014/03/08,6008,23,361952,37,1120,1,0.5,20:38:33
2014/03/08,6008,23,361952,37,982,1,0.3,20:38:33
2014/03/08,6008,23,20948,70,175,1,1.9,20:38:33
2014/03/08,6008,23,361959,38,4620,1,0.5,20:38:33
2014/03/08,6008,23,1165,1,4602,1,0.4,20:38:33
2014/03/08,6008,23,393001,11,120,1,0.5,20:38:33
2014/03/08,6008,23,393001,11,1120,1,0.5,20:38:33
2014/03/08,6008,23,360860,2,104,1,1.3,20:38:33
2014/03/08,6008,23,360860,2,4602,1,0.4,20:38:33
2014/03/08,6008,23,360855,4,1127,1,1.2,20:38:33
2014/03/08,6008,23,360855,4,1128,1,0.5,20:38:33
2014/03/08,6008,23,21150,45,1120,1,0.5,20:38:33
2014/03/08,6008,23,1165,1,1604,2,2.5,20:38:33
2014/03/08,6008,23,971355,5,4602,1,0.4,20:38:33
2014/03/08,6008,23,711,9,8426,1,1.2,20:38:33
2014/03/08,6008,23,711,9,175,2,3.9,20:38:33
2014/03/08,6008,23,711,9,1175,1,1.9,20:38:33
2014/03/08,6008,23,711,9,8425,1,1.2,20:38:33
2014/03/08,6008,23,561,48,175,2,3.9,20:38:33
2014/03/08,6008,23,561,48,8426,1,1.2,20:38:33
2014/03/08,6008,23,24158,3,175,1,1.9,20:38:33
2014/03/08,6008,23,972497,10,1075,1,1.9,20:38:33
2014/03/08,6008,23,365668,73,8637,1,0.3,20:38:33
2014/03/08,6008,23,365559,7,1120,1,0.5,20:38:33
2014/03/08,6008,23,365559,7,162,1,1.7,20:38:33
