2014/02/22,102,4,13733,43,139,3,1.9,21:46:4
2014/02/22,102,4,13733,43,8626,1,0.3,21:46:4
2014/02/22,102,4,13733,43,7936,1,0.6,21:46:4
2014/02/22,102,4,13733,43,7930,1,0.6,21:46:4
2014/02/22,102,4,13733,43,7928,1,0.6,21:46:4
2014/02/22,102,4,13733,43,7628,1,0.5,21:46:4
2014/02/22,102,4,13733,43,1639,4,2.5,21:46:4
2014/02/22,102,4,13733,43,1628,1,0.5,21:46:4
2014/02/22,102,4,13733,43,1544,15,14.6,21:46:4
2014/02/22,102,4,17394,42,1127,1,1.2,21:46:4
2014/02/22,102,4,13733,43,1527,10,12.5,21:46:4
2014/02/22,102,4,13733,43,8662,1,0.3,21:46:4
2014/02/22,102,4,13733,43,120,1,0.5,21:46:4
2014/02/22,102,4,17394,42,987,1,0.6,21:46:4
2014/02/22,102,4,17394,42,420,1,0.5,21:46:4
2014/02/22,102,4,17394,42,175,1,1.9,21:46:4
2014/02/22,102,4,17394,42,1675,1,1.9,21:46:4
2014/02/22,102,4,17394,42,1628,1,0.5,21:46:4
2014/02/22,102,4,17394,42,1627,1,1.2,21:46:4
2014/02/22,102,4,8640,55,175,1,1.9,21:46:4
2014/02/22,102,4,13733,43,1542,52,26,21:46:4
2014/02/22,102,4,40175,21,7930,1,0.6,21:46:4
2014/02/22,102,4,40177,16,8628,1,0.3,21:46:4
2014/02/22,102,4,40177,16,8626,1,0.3,21:46:4
2014/02/22,102,4,40177,16,175,1,1.9,21:46:4
2014/02/22,102,4,13988,17,7934,1,0.6,21:46:4
2014/02/22,102,4,13988,17,1627,1,1.2,21:46:4
2014/02/22,102,4,18548,19,175,1,1.9,21:46:4
2014/02/22,102,4,18548,19,124,1,1.3,21:46:4
2014/02/22,102,4,17353,44,1544,10,9.7,21:46:4
2014/02/22,102,4,13733,43,8627,1,0.3,21:46:4
2014/02/22,102,4,17353,44,1527,5,6.3,21:46:4
2014/02/22,102,4,13733,43,8636,2,0.5,21:46:4
2014/02/22,102,4,40175,21,1675,1,1.9,21:46:4
2014/02/22,102,4,40175,21,1620,2,1,21:46:4
2014/02/22,102,4,40175,21,1175,1,1.9,21:46:4
2014/02/22,102,4,40175,21,1020,2,1,21:46:4
2014/02/22,102,4,13733,43,8706,1,0.5,21:46:4
2014/02/22,102,4,13733,43,8705,1,0.5,21:46:4
2014/02/22,102,4,13733,43,8667,4,1,21:46:4
2014/02/22,102,4,13733,43,8663,1,0.3,21:46:4
2014/02/22,102,4,17394,42,1120,1,0.5,21:46:4
2014/02/22,102,4,17353,44,1542,30,15,21:46:4
2014/02/22,102,4,4342,53,1620,1,0.5,21:46:4
2014/02/22,102,4,534337,52,1628,1,0.5,21:46:4
2014/02/22,102,4,40103,51,175,1,1.9,21:46:4
2014/02/22,102,4,40103,51,1675,1,1.9,21:46:4
