281,8957,12,3633,2,0.3
281,8099,8,124,1,1.3
281,20459,22,175,1,1.9
281,20459,22,475,1,1.9
281,20459,22,6833,1,1.2
281,21918,23,1544,1,1
281,21918,23,3633,1,0.1
281,21918,23,3634,1,0.1
281,21918,23,3635,2,0.3
281,24082,25,620,1,0.5
281,8957,12,1028,1,0.5
281,24082,25,5441,1,0.3
281,8957,12,3635,1,0.1
281,26457,13,1220,1,0.5
281,26457,13,1227,1,1.2
281,26457,13,3633,1,0.1
281,26457,13,3635,1,0.1
281,14058,11,124,1,1.3
281,14058,11,127,1,1.2
281,22931,19,427,1,1.2
281,8957,12,1027,1,1.2
281,21153,27,8626,1,0.3
281,24555,61,1127,1,1.2
281,24555,61,1544,1,1
281,24555,61,428,1,0.5
281,24555,61,7628,1,0.5
281,24555,61,8425,1,1.2
281,26847,28,1028,1,0.5
281,26847,28,1127,1,1.2
281,26847,28,7628,1,0.5
281,20459,22,120,1,0.5
281,21153,27,7628,1,0.5
281,8099,8,175,1,1.9
281,21153,27,8627,1,0.3
281,21153,27,8628,1,0.3
281,21153,27,8662,1,0.3
281,1969,26,1544,2,1.9
281,1969,26,8779,2,0.5
281,24082,25,1020,1,0.5
281,24082,25,1544,1,1
281,24082,25,5405,1,0.3
281,21153,27,1028,1,0.5
281,26050,10,127,2,2.3
281,14058,11,7628,2,1
281,5415,9,4620,1,0.5
281,5415,9,4627,1,1.2
281,5415,9,6833,1,1.2
281,26050,10,1020,1,0.5
281,26050,10,1027,1,1.2
281,26050,10,1127,1,1.2
281,26050,10,120,1,0.5
281,11578,6,6227,1,1.2
281,26050,10,124,1,1.3
281,11578,6,127,2,2.3
281,26050,10,175,1,1.9
281,26050,10,420,1,0.5
281,26050,10,427,1,1.2
281,26184,14,8779,12,2.9
281,23723,20,1075,1,1.9
281,22931,19,120,1,0.5
281,22931,19,1227,1,1.2
281,22931,19,175,1,1.9
281,26050,10,1227,1,1.2
281,10420,3,127,1,1.2
281,8099,8,8425,1,1.2
281,23524,7,8425,1,1.2
281,25868,4,1028,2,1
281,25868,4,1128,1,0.5
281,25868,4,5406,1,0.3
281,25868,4,5442,1,0.3
281,21484,5,1542,1,0.5
281,21484,5,1544,1,1
281,5415,9,1028,1,0.5
281,10420,3,1028,1,0.5
281,10869,62,428,2,1
281,10420,3,175,1,1.9
281,17456,2,1027,1,1.2
281,17456,2,8425,1,1.2
281,17456,2,8779,2,0.5
281,17894,1,127,1,1.2
281,17894,1,1544,10,9.7
281,17894,1,175,1,1.9
281,11578,6,120,2,1
281,21484,5,5405,2,0.5
281,9371,55,1027,1,1.2
281,24555,61,1028,1,0.5
281,23622,69,1028,4,2
281,27211,52,124,5,6.3
281,27211,52,1544,1,1
281,27211,52,175,1,1.9
281,27211,52,7628,2,1
281,10381,53,124,1,1.3
281,10381,53,7628,1,0.5
281,23622,69,1544,1,1
281,26192,54,1275,1,1.9
281,23622,69,428,4,2
281,9371,55,1028,1,0.5
281,9371,55,1128,1,0.5
281,9371,55,120,1,0.5
281,9371,55,124,4,5
281,9371,55,127,1,1.2
281,9371,55,1544,1,1
281,9371,55,7628,2,1
281,9371,55,8421,1,0.5
281,26192,54,1227,1,1.2
281,17989,64,620,1,0.5
281,23622,69,7628,10,5
281,2509,65,1028,14,7
281,2509,65,1128,3,1.5
281,2509,65,132,1,0.6
281,2509,65,1542,2,1
281,2509,65,428,3,1.5
281,2509,65,5405,6,1.5
281,2509,65,620,1,0.5
281,23622,69,1128,2,1
281,17989,64,1028,1,0.5
281,9371,55,8426,1,1.2
281,17989,64,6789,1,0.6
281,15070,51,127,1,1.2
281,15070,51,1275,1,1.9
281,15070,51,175,1,1.9
281,15070,51,3633,2,0.3
281,15070,51,3635,2,0.3
281,15070,51,7628,1,0.5
281,27211,52,1075,1,1.9
281,2509,65,7628,15,7.5
281,19666,63,127,1,1.2
281,10654,59,8627,1,0.3
281,10654,59,8662,1,0.3
281,10654,59,8663,1,0.3
281,10654,59,920,1,0.5
281,10654,59,932,1,0.6
281,26939,60,124,1,1.3
281,26939,60,4627,1,1.2
281,26939,60,5405,1,0.3
281,9371,55,8422,1,0.5
281,19666,63,1028,1,0.5
281,10654,59,5405,2,0.5
281,19666,63,427,1,1.2
281,10869,62,1028,2,1
281,10869,62,1128,2,1
281,10869,62,120,1,0.5
281,10869,62,124,2,2.5
281,10869,62,127,1,1.2
281,10869,62,1544,2,1.9
281,23723,20,1020,1,0.5
281,26939,60,8425,1,1.2
281,11323,58,127,2,2.3
281,10869,62,7628,4,2
281,18757,56,120,1,0.5
281,18757,56,127,1,1.2
281,18757,56,1544,2,1.9
281,18757,56,175,1,1.9
281,18757,56,4627,1,1.2
281,18757,56,5405,1,0.3
281,18757,56,8421,1,0.5
281,10654,59,8626,1,0.3
281,18757,56,8628,1,0.3
281,10654,59,5406,2,0.5
281,11323,58,6227,1,1.2
281,27160,57,127,1,1.2
281,27160,57,175,1,1.9
281,10654,59,1020,2,1
281,10654,59,1220,1,0.5
