2014/05/16,102,4,11001,60,5,5,4.6,33.02
2014/05/16,102,4,11655,71,14,9.5,11.9,33.02
2014/05/16,102,4,11942,30,7,5.2,6.9,33.02
2014/05/16,102,4,12258,32,3,3.1,4.3,33.02
2014/05/16,102,4,12261,15,5,3.3,4.1,33.02
2014/05/16,102,4,14276,29,2,1,1,33.02
2014/05/16,102,4,14288,48,2,2.3,3.1,33.02
2014/05/16,102,4,14290,47,6,4.8,6.5,33.02
2014/05/16,102,4,14298,39,8,5.6,7.4,33.02
2014/05/16,102,4,14304,36,10,7.7,9.8,33.02
2014/05/16,102,4,14319,43,8,5.4,6.5,33.02
2014/05/16,102,4,14338,5,9,5.6,6.5,33.02
2014/05/16,102,4,14356,6,5,5,6.4,33.02
2014/05/16,102,4,14360,8,5,5,6.3,33.02
2014/05/16,102,4,14545,13,1,1.3,1.9,33.02
2014/05/16,102,4,14883,54,5,5,6.4,33.02
2014/05/16,102,4,14898,55,17,10.9,13,33.02
2014/05/16,102,4,14900,64,12,10.6,13.9,33.02
2014/05/16,102,4,14956,50,2,1.5,1.7,33.02
2014/05/16,102,4,14989,68,7,5.2,7,33.02
2014/05/16,102,4,15002,17,10,6.7,7.9,33.02
2014/05/16,102,4,15020,59,13,8,8.9,33.02
2014/05/16,102,4,15050,56,9,5.4,6.5,33.02
2014/05/16,102,4,15521,44,6,6,8.5,33.02
2014/05/16,102,4,16414,22,4,2.1,2.6,33.02
2014/05/16,102,4,17255,20,7,4.1,4.9,33.02
2014/05/16,102,4,18003,42,2,2,1.7,33.02
2014/05/16,102,4,19010,19,7,6.1,8.4,33.02
2014/05/16,102,4,19475,40,2,1,1,33.02
2014/05/16,102,4,20339,35,11,7.8,9.8,33.02
2014/05/16,102,4,21113,28,1,1,0.4,33.02
2014/05/16,102,4,22532,51,10,6.1,6.9,33.02
2014/05/16,102,4,22916,69,4,3.3,4.6,33.02
2014/05/16,102,4,23119,41,20,20,22.2,33.02
2014/05/16,102,4,23259,24,1,1,1.3,33.02
2014/05/16,102,4,24465,18,5,3.1,3.9,33.02
2014/05/16,102,4,24543,11,4,2,2,33.02
2014/05/16,102,4,24719,57,7,4.7,9.2,33.02
