2014/02/20,6000,3,12799,70,168,1,1.2,19:8:13
2014/02/20,6000,3,650166,72,1627,1,1.2,19:8:13
2014/02/20,6000,3,650507,71,7628,2,1,19:8:13
2014/02/20,6000,3,650507,71,168,2,2.5,19:8:13
2014/02/20,6000,3,650507,71,1675,1,1.9,19:8:13
2014/02/20,6000,3,650507,71,139,2,1.2,19:8:13
2014/02/20,6000,3,650507,71,120,1,0.5,19:8:13
2014/02/20,6000,3,1164,69,420,1,0.5,19:8:13
2014/02/20,6000,3,2797,68,1175,1,1.9,19:8:13
2014/02/20,6000,3,650166,72,8139,2,1.2,19:8:13
2014/02/20,6000,3,12799,70,1675,1,1.9,19:8:13
2014/02/20,6000,3,1164,69,987,3,1.9,19:8:13
2014/02/20,6000,3,1164,69,7929,1,0.6,19:8:13
2014/02/20,6000,3,1164,69,7928,1,0.6,19:8:13
2014/02/20,6000,3,1164,69,6220,1,0.5,19:8:13
2014/02/20,6000,3,1369,75,127,1,1.2,19:8:13
2014/02/20,6000,3,2797,68,1675,1,1.9,19:8:13
2014/02/20,6000,3,650166,72,987,2,1.2,19:8:13
2014/02/20,6000,3,18864,5,7628,2,1,19:8:13
2014/02/20,6000,3,16825,76,168,2,2.5,19:8:13
2014/02/20,6000,3,16825,76,139,2,1.2,19:8:13
2014/02/20,6000,3,16825,76,120,1,0.5,19:8:13
2014/02/20,6000,3,1007820,77,8703,1,0.5,19:8:13
2014/02/20,6000,3,1007820,77,8635,1,0.3,19:8:13
2014/02/20,6000,3,650166,72,168,1,1.2,19:8:13
2014/02/20,6000,3,1007820,77,8067,1,0.5,19:8:13
2014/02/20,6000,3,650166,72,175,1,1.9,19:8:13
2014/02/20,6000,3,650166,72,982,2,0.5,19:8:13
2014/02/20,6000,3,650166,72,8662,1,0.3,19:8:13
2014/02/20,6000,3,650166,72,8628,1,0.3,19:8:13
2014/02/20,6000,3,650166,72,8627,1,0.3,19:8:13
2014/02/20,6000,3,650166,72,8626,1,0.3,19:8:13
2014/02/20,6000,3,650166,72,8185,2,0.5,19:8:13
2014/02/20,6000,3,1164,69,1720,1,0.5,19:8:13
2014/02/20,6000,3,1007820,77,8626,1,0.3,19:8:13
2014/02/20,6000,3,14458,61,8628,1,0.3,19:8:13
2014/02/20,6000,3,14458,61,8775,2,0.5,19:8:13
2014/02/20,6000,3,14458,61,8706,1,0.5,19:8:13
2014/02/20,6000,3,14458,61,8703,1,0.5,19:8:13
2014/02/20,6000,3,14458,61,8662,1,0.3,19:8:13
2014/02/20,6000,3,14458,61,8654,1,0.3,19:8:13
2014/02/20,6000,3,14458,61,8637,1,0.3,19:8:13
2014/02/20,6000,3,1164,69,4620,2,1,19:8:13
2014/02/20,6000,3,14458,61,8635,1,0.3,19:8:13
2014/02/20,6000,3,16151,65,139,2,1.2,19:8:13
2014/02/20,6000,3,14458,61,8627,1,0.3,19:8:13
2014/02/20,6000,3,14458,61,8626,1,0.3,19:8:13
2014/02/20,6000,3,14458,61,1542,1,0.5,19:8:13
2014/02/20,6000,3,12422,62,175,1,1.9,19:8:13
2014/02/20,6000,3,12422,62,168,1,1.2,19:8:13
2014/02/20,6000,3,4972,60,1675,1,1.9,19:8:13
2014/02/20,6000,3,14458,61,8636,1,0.3,19:8:13
2014/02/20,6000,3,12418,66,1580,5,21.2,19:8:13
2014/02/20,6000,3,1164,69,1620,6,3,19:8:13
2014/02/20,6000,3,1164,69,120,1,0.5,19:8:13
2014/02/20,6000,3,1164,69,1142,1,0.5,19:8:13
2014/02/20,6000,3,1164,69,1120,2,1,19:8:13
2014/02/20,6000,3,1164,69,1020,1,0.5,19:8:13
2014/02/20,6000,3,650153,67,8068,1,1,19:8:13
2014/02/20,6000,3,14458,61,982,1,0.3,19:8:13
2014/02/20,6000,3,650153,67,1675,1,1.9,19:8:13
2014/02/20,6000,3,16151,65,120,1,0.5,19:8:13
2014/02/20,6000,3,16151,65,8705,1,0.5,19:8:13
2014/02/20,6000,3,16151,65,8635,1,0.3,19:8:13
2014/02/20,6000,3,16151,65,8626,1,0.3,19:8:13
2014/02/20,6000,3,16151,65,7628,2,1,19:8:13
2014/02/20,6000,3,16151,65,6220,1,0.5,19:8:13
2014/02/20,6000,3,16151,65,168,2,2.5,19:8:13
2014/02/20,6000,3,1369,75,1627,1,1.2,19:8:13
2014/02/20,6000,3,650153,67,8067,1,0.5,19:8:13
2014/02/20,6000,3,650233,38,1675,1,1.9,19:8:13
2014/02/20,6000,3,1028,33,8706,1,0.5,19:8:13
2014/02/20,6000,3,1028,33,8662,1,0.3,19:8:13
2014/02/20,6000,3,1028,33,7628,1,0.5,19:8:13
2014/02/20,6000,3,1028,33,1620,1,0.5,19:8:13
2014/02/20,6000,3,650195,39,175,1,1.9,19:8:13
2014/02/20,6000,3,650195,39,168,1,1.2,19:8:13
2014/02/20,6000,3,19517,40,1004,1,1.3,19:8:13
