2014/04/30,8002,1,1000445,38,2,1,1,14.62
2014/04/30,8002,1,1000557,2,1,1,1.2,14.62
2014/04/30,8002,1,1004814,39,3,2.6,3.4,14.62
2014/04/30,8002,1,1004906,40,2,2.6,3.8,14.62
2014/04/30,8002,1,10096,57,4,3,3.4,14.62
2014/04/30,8002,1,10102,30,6,5.4,7.2,14.62
2014/04/30,8002,1,10844,41,7,9.4,13.6,14.62
2014/04/30,8002,1,10859,50,2,2,3,14.62
2014/04/30,8002,1,11157,27,3,2.5,2.9,14.62
2014/04/30,8002,1,11434,28,5,3.5,3.8,14.62
2014/04/30,8002,1,12070,62,2,2.6,3.8,14.62
2014/04/30,8002,1,13117,48,2,2,2.4,14.62
2014/04/30,8002,1,13275,55,4,2,2,14.62
2014/04/30,8002,1,13563,31,4,2.6,3.2,14.62
2014/04/30,8002,1,13829,45,3,2,0.6,14.62
2014/04/30,8002,1,14157,42,13,14.7,20.5,14.62
2014/04/30,8002,1,15350,29,1,1,0.4,14.62
2014/04/30,8002,1,15484,37,1,1.3,1.9,14.62
2014/04/30,8002,1,15507,63,1,1.3,1.9,14.62
2014/04/30,8002,1,15892,60,2,2.3,3.2,14.62
2014/04/30,8002,1,15913,58,1,1.3,1.9,14.62
2014/04/30,8002,1,15929,56,2,1,1.1,14.62
2014/04/30,8002,1,16109,1,2,1.5,1.8,14.62
2014/04/30,8002,1,16113,23,2,1.5,1.8,14.62
2014/04/30,8002,1,16163,5,1,1.3,1.9,14.62
2014/04/30,8002,1,3674,3,4,2.8,3.6,14.62
2014/04/30,8002,1,3916,15,2,2.3,2.9,14.62
2014/04/30,8002,1,601572,43,25,12.4,15.4,14.62
2014/04/30,8002,1,601574,44,2,2.3,3.6,14.62
2014/04/30,8002,1,603181,24,3,2,2.7,14.62
2014/04/30,8002,1,605779,53,4,3,3.4,14.62
2014/04/30,8002,1,605790,64,2,2.3,3.1,14.62
2014/04/30,8002,1,605796,61,3,2,2.3,14.62
2014/04/30,8002,1,605797,13,6,4.9,5.4,14.62
2014/04/30,8002,1,605800,11,2,1,1,14.62
2014/04/30,8002,1,605808,6,1,1.3,1.9,14.62
2014/04/30,8002,1,605814,36,6,5,5.2,14.62
2014/04/30,8002,1,605823,59,3,2.8,3.6,14.62
2014/04/30,8002,1,605828,54,4,3.6,4.8,14.62
2014/04/30,8002,1,605857,52,3,2.3,2.9,14.62
2014/04/30,8002,1,605860,49,1,1,1.2,14.62
2014/04/30,8002,1,605901,10,5,4.3,6.1,14.62
2014/04/30,8002,1,608656,22,2,2,2.4,14.62
2014/04/30,8002,1,610814,26,2,1.8,2.4,14.62
2014/04/30,8002,1,611448,18,4,3.8,5.4,14.62
2014/04/30,8002,1,615367,34,24,8.6,9.2,14.62
2014/04/30,8002,1,615377,16,1,1.3,1.9,14.62
2014/04/30,8002,1,615378,17,3,2.3,2.7,14.62
2014/04/30,8002,1,615415,32,5,6.6,9.6,14.62
2014/04/30,8002,1,615513,47,4,2.4,3,14.62
2014/04/30,8002,1,615851,7,8,7.3,10,14.62
2014/04/30,8002,1,615855,66,2,2.3,3.1,14.62
2014/04/30,8002,1,615873,19,5,2.5,2.5,14.62
2014/04/30,8002,1,615877,20,5,4,4.8,14.62
2014/04/30,8002,1,615879,21,2,2.3,3.1,14.62
2014/04/30,8002,1,616355,9,11,7.8,9.9,14.62
2014/04/30,8002,1,640297,33,5,4.2,5.4,14.62
2014/04/30,8002,1,640913,25,10,7.2,9.1,14.62
2014/04/30,8002,1,642171,12,7,9.3,13.5,14.62
2014/04/30,8002,1,644601,8,3,2,2.3,14.62
2014/04/30,8002,1,645411,65,4,2,2,14.62
2014/04/30,8002,1,691370,46,2,1.8,2.5,14.62
2014/04/30,8002,1,7338,4,85,85,91.5,14.62
2014/04/30,8002,1,8153,35,2,1,1.1,14.62
2014/04/30,8002,1,8779,14,6,3.8,4.5,14.62
2014/04/30,8002,1,8937,51,2,1,1.2,14.62
2014/04/30,8003,1,1000849,67,3,2,1.7,12.51
2014/04/30,8003,1,10017,2,4,3.6,5,12.51
2014/04/30,8003,1,1003007,68,3,3.3,4.3,12.51
2014/04/30,8003,1,1003199,24,3,2.3,3.1,12.51
2014/04/30,8003,1,1003963,48,7,9.3,13.5,12.51
2014/04/30,8003,1,1004698,43,4,2,2.2,12.51
2014/04/30,8003,1,10550,1,5,2.4,2.6,12.51
2014/04/30,8003,1,10801,37,2,2.6,3.8,12.51
2014/04/30,8003,1,11568,51,2,2.6,3.8,12.51
2014/04/30,8003,1,11878,40,6,3,3,12.51
2014/04/30,8003,1,12252,21,2,2.7,3.9,12.51
2014/04/30,8003,1,12877,12,1,1.3,1.9,12.51
2014/04/30,8003,1,13494,58,2,1.5,1.1,12.51
2014/04/30,8003,1,13791,19,2,2.7,3.9,12.51
2014/04/30,8003,1,14429,20,3,3.6,5,12.51
2014/04/30,8003,1,14640,18,3,3,1.7,12.51
2014/04/30,8003,1,14951,15,10,10,12,12.51
2014/04/30,8003,1,15474,53,6,3,3.1,12.51
2014/04/30,8003,1,15498,56,11,3.6,3.7,12.51
2014/04/30,8003,1,1594,49,5,4.9,6.7,12.51
2014/04/30,8003,1,16024,61,3,1.5,1.5,12.51
2014/04/30,8003,1,16072,5,1,1.3,1.9,12.51
2014/04/30,8003,1,2234,45,7,4.9,5.9,12.51
2014/04/30,8003,1,2666,27,7,9.4,13.6,12.51
2014/04/30,8003,1,3445,65,4,2,2.3,12.51
2014/04/30,8003,1,4334,42,2,2,2.9,12.51
2014/04/30,8003,1,4597,69,1,1,1.3,12.51
2014/04/30,8003,1,461,60,2,1.8,2.4,12.51
2014/04/30,8003,1,4757,54,3,2.5,2.9,12.51
2014/04/30,8003,1,4821,66,3,2.3,2.9,12.51
2014/04/30,8003,1,601206,71,2,2,2.5,12.51
2014/04/30,8003,1,603977,41,5,2.1,2.4,12.51
2014/04/30,8003,1,603982,39,2,2.7,3.9,12.51
2014/04/30,8003,1,606136,8,5,2.1,1.1,12.51
2014/04/30,8003,1,606243,64,6,3.5,1.8,12.51
2014/04/30,8003,1,606259,62,3,3.6,5.1,12.51
2014/04/30,8003,1,606275,47,6,4,5.5,12.51
2014/04/30,8003,1,606315,28,5,5,5.6,12.51
2014/04/30,8003,1,606323,29,6,5.1,6.8,12.51
2014/04/30,8003,1,606338,36,4,2,1,12.51
2014/04/30,8003,1,606339,35,3,2.3,2.9,12.51
2014/04/30,8003,1,606341,38,3,2.1,2.8,12.51
2014/04/30,8003,1,606343,57,5,4.1,5.8,12.51
2014/04/30,8003,1,610264,70,4,3.3,4.5,12.51
2014/04/30,8003,1,610271,72,2,1,1,12.51
2014/04/30,8003,1,610302,52,4,2.4,3,12.51
2014/04/30,8003,1,612873,22,4,2,2.2,12.51
2014/04/30,8003,1,612899,14,4,3.3,3.2,12.51
2014/04/30,8003,1,612923,11,4,2.8,3.3,12.51
2014/04/30,8003,1,612925,13,12,5.6,5.6,12.51
2014/04/30,8003,1,612948,25,2,2.3,3.1,12.51
2014/04/30,8003,1,612950,23,3,2,2.9,12.51
2014/04/30,8003,1,614550,17,12,9,8.9,12.51
2014/04/30,8003,1,614557,26,4,2.5,3.7,12.51
2014/04/30,8003,1,615805,31,2,2,2.9,12.51
2014/04/30,8003,1,615806,30,2,2,3.3,12.51
2014/04/30,8003,1,617052,9,6,5.6,7.4,12.51
2014/04/30,8003,1,617110,55,1,1.3,1.9,12.51
2014/04/30,8003,1,627,4,6,2.2,2.2,12.51
2014/04/30,8003,1,640154,34,1,1,1.7,12.51
2014/04/30,8003,1,641843,6,7,3.5,3.5,12.51
2014/04/30,8003,1,646347,50,5,4.1,5.5,12.51
2014/04/30,8003,1,647972,16,4,2,1.2,12.51
2014/04/30,8003,1,648658,33,6,3.9,4.7,12.51
2014/04/30,8003,1,649892,44,4,3.6,5,12.51
2014/04/30,8003,1,690990,59,3,2.3,2.9,12.51
2014/04/30,8003,1,691327,63,11,12.2,17.7,12.51
2014/04/30,8003,1,7594,32,2,2.3,3.6,12.51
2014/04/30,8003,1,8019,7,3,3.6,5,12.51
2014/04/30,8003,1,8118,46,2,1,1,12.51
2014/04/30,8003,1,9174,10,7,4,4,12.51
2014/04/30,8003,1,9722,3,5,5,5.6,12.51
2014/04/30,8004,1,1000003,60,4,2,2,9.95
2014/04/30,8004,1,1000349,21,2,1,1,9.95
2014/04/30,8004,1,1000895,59,10,3.4,3.4,9.95
2014/04/30,8004,1,1002296,28,2,1.8,2.5,9.95
2014/04/30,8004,1,1002923,26,6,4.4,5.4,9.95
2014/04/30,8004,1,1003581,12,3,1.5,0.5,9.95
2014/04/30,8004,1,1003688,53,2,1,1,9.95
2014/04/30,8004,1,1003892,34,14,8.7,10.4,9.95
2014/04/30,8004,1,1004081,16,35,27.5,26.9,9.95
2014/04/30,8004,1,1004852,4,8,7.6,10.2,9.95
2014/04/30,8004,1,10086,23,4,2,2,9.95
2014/04/30,8004,1,10483,36,5,3.3,4.2,9.95
2014/04/30,8004,1,10575,25,4,2,2.3,9.95
2014/04/30,8004,1,1071,48,5,3.3,2.9,9.95
2014/04/30,8004,1,11127,42,7,9.3,13.5,9.95
2014/04/30,8004,1,11365,39,8,6.9,9.7,9.95
2014/04/30,8004,1,12390,11,4,3.8,4.7,9.95
2014/04/30,8004,1,12423,43,11,9.6,14.9,9.95
2014/04/30,8004,1,13340,29,4,2,2.3,9.95
2014/04/30,8004,1,13609,35,2,2.6,3.8,9.95
2014/04/30,8004,1,14374,22,3,4,5.8,9.95
2014/04/30,8004,1,14850,72,4,2,2.3,9.95
2014/04/30,8004,1,2431,69,4,4.1,5.6,9.95
2014/04/30,8004,1,3190,14,3,3.3,4.9,9.95
2014/04/30,8004,1,3238,65,20,6.2,6.4,9.95
2014/04/30,8004,1,3468,31,4,3.2,4.4,9.95
2014/04/30,8004,1,3683,9,5,2.1,2.2,9.95
2014/04/30,8004,1,3823,38,4,2,2.3,9.95
2014/04/30,8004,1,3952,13,4,3,3.3,9.95
2014/04/30,8004,1,4543,20,3,2.3,3.7,9.95
2014/04/30,8004,1,4845,41,4,3,2.5,9.95
2014/04/30,8004,1,4865,8,2,1.5,1.7,9.95
