2014/05/24,Sin asignar,3,1006166,7465,9,7.3,8.9,0
2014/05/24,Sin asignar,3,1006198,7287,2,1,1,0
2014/05/24,Sin asignar,3,1006212,6782,6,5.1,6.5,0
2014/05/24,Sin asignar,3,1006275,4994,4,2.6,3.3,0
2014/05/24,Sin asignar,3,1006306,4998,4,2.8,3.5,0
2014/05/24,Sin asignar,3,1006317,10394,1,1.3,1.9,0
2014/05/24,Sin asignar,3,1006325,7471,6,4.9,6.2,0
2014/05/24,Sin asignar,3,1006330,9751,9,10.1,14.4,0
2014/05/24,Sin asignar,3,1006337,4830,5,4.1,5.3,0
2014/05/24,Sin asignar,3,1006359,3672,22,22,25.2,0
2014/05/24,Sin asignar,3,1006370,8870,3,1.5,1.5,0
2014/05/24,Sin asignar,3,1006395,8690,6,4,4.3,0
2014/05/24,Sin asignar,3,1006421,4387,10,5,5,0
2014/05/24,Sin asignar,3,1006431,6788,2,2,2.4,0
2014/05/24,Sin asignar,3,1006435,7790,5,3.6,4.6,0
2014/05/24,Sin asignar,3,1006449,9285,2,1.3,1.7,0
2014/05/24,Sin asignar,3,1006460,9083,2,2,3.3,0
2014/05/24,Sin asignar,3,1006462,6293,18,20.2,28.6,0
2014/05/24,Sin asignar,3,1006479,9287,2,1.5,1.8,0
2014/05/24,Sin asignar,3,1006497,10142,2,2.6,3.8,0
2014/05/24,Sin asignar,3,1006503,7289,2,1,1,0
2014/05/24,Sin asignar,3,1006504,4607,28,18.1,18.7,0
2014/05/24,Sin asignar,3,1006515,9756,4,2,2.4,0
2014/05/24,Sin asignar,3,1006516,6297,13,6.5,7.2,0
2014/05/24,Sin asignar,3,1006576,7795,3,1.5,1.6,0
2014/05/24,Sin asignar,3,1006634,9759,9,10.1,14.3,0
2014/05/24,Sin asignar,3,1006640,7477,9,4.5,4.5,0
2014/05/24,Sin asignar,3,1006665,5002,1,1.3,1.9,0
2014/05/24,Sin asignar,3,1006694,10144,19,11.1,13.1,0
2014/05/24,Sin asignar,3,1006721,10163,2,2.6,3.8,0
2014/05/24,Sin asignar,3,1006751,7097,1,1.3,1.9,0
2014/05/24,Sin asignar,3,1006781,6790,4,2.8,3.4,0
2014/05/24,Sin asignar,3,1006833,9763,4,4.4,6.2,0
2014/05/24,Sin asignar,3,1006848,5003,18,20.3,28.7,0
2014/05/24,Sin asignar,3,1006874,5009,5,5,6.8,0
2014/05/24,Sin asignar,3,1006885,339,3,3.9,5.7,0
2014/05/24,Sin asignar,3,1006897,10165,3,2.3,3,0
2014/05/24,Sin asignar,3,1006948,8873,7,4.1,4.8,0
2014/05/24,Sin asignar,3,1007034,7615,5,2.5,2.5,0
2014/05/24,Sin asignar,3,1007057,5012,4,3.3,4.1,0
2014/05/24,Sin asignar,3,1007154,7616,2,1,1,0
2014/05/24,Sin asignar,3,1007205,10168,3,2.3,2.9,0
2014/05/24,Sin asignar,3,1007231,6305,7,2.5,2.5,0
2014/05/24,Sin asignar,3,1007274,10171,3,3.4,4.7,0
2014/05/24,Sin asignar,3,1007356,8695,6,4.7,5.4,0
2014/05/24,Sin asignar,3,1007388,10395,2,1.8,2.4,0
2014/05/24,Sin asignar,3,1007403,342,2,2.6,3.8,0
2014/05/24,Sin asignar,3,1007424,10397,1,1.3,1.9,0
2014/05/24,Sin asignar,3,1007625,139,4,2,2.4,0
2014/05/24,Sin asignar,3,1007640,9289,2,1.8,2.5,0
2014/05/24,Sin asignar,3,1007646,7798,9,8.8,11.2,0
2014/05/24,Sin asignar,3,1007649,6312,9,10.1,14.4,0
2014/05/24,Sin asignar,3,1007674,9084,2,2.6,3.8,0
2014/05/24,Sin asignar,3,1007701,6085,5,3.9,5.1,0
2014/05/24,Sin asignar,3,1007745,8878,3,2.3,2.9,0
2014/05/24,Sin asignar,3,1007750,1994,7,5.5,7.3,0
2014/05/24,Sin asignar,3,1007753,6794,5,3.8,5.1,0
2014/05/24,Sin asignar,3,1007788,8700,31,30,36.6,0
2014/05/24,Sin asignar,3,1007824,9086,6,5.5,7.4,0
2014/05/24,Sin asignar,3,1007825,6798,2,1,1,0
2014/05/24,Sin asignar,3,1007836,7098,4,2,2.1,0
2014/05/24,Sin asignar,3,1007846,5769,2,1.8,2.4,0
2014/05/24,Sin asignar,3,1007884,2001,6,4.6,6,0
2014/05/24,Sin asignar,3,1007895,6800,3,1.5,1.7,0
2014/05/24,Sin asignar,3,1007899,7961,5,5,6.8,0
2014/05/24,Sin asignar,3,1007991,6090,2,2.7,3.9,0
2014/05/24,Sin asignar,3,1008007,10398,3,1.5,1.5,0
2014/05/24,Sin asignar,3,1008034,9291,10,5,5,0
2014/05/24,Sin asignar,3,1008047,6091,4,2.1,5.3,0
2014/05/24,Sin asignar,3,1008065,8707,5,5,5.5,0
2014/05/24,Sin asignar,3,1008068,8711,5,5,6.3,0
2014/05/24,Sin asignar,3,1008071,8881,4,2.3,2.4,0
2014/05/24,Sin asignar,3,1008082,5015,3,2.6,3.6,0
2014/05/24,Sin asignar,3,10121,8211,3,2.3,2.9,0
2014/05/24,Sin asignar,3,10150,4054,6,3,3,0
2014/05/24,Sin asignar,3,10161,1041,3,2.3,2.8,0
2014/05/24,Sin asignar,3,10191,3405,3,1.5,1.6,0
2014/05/24,Sin asignar,3,10195,9310,4,3.4,4.6,0
2014/05/24,Sin asignar,3,10245,2326,7,4.8,5.5,0
2014/05/24,Sin asignar,3,1025,5941,2,1,1,0
2014/05/24,Sin asignar,3,10262,9314,8,7.2,9,0
2014/05/24,Sin asignar,3,1028,5775,3,1.5,1.5,0
2014/05/24,Sin asignar,3,10301,3545,4,2.6,3.2,0
2014/05/24,Sin asignar,3,10302,4648,5,3.3,3.9,0
2014/05/24,Sin asignar,3,10313,9321,2,2.6,3.8,0
2014/05/24,Sin asignar,3,10317,2546,8,4.3,5.2,0
2014/05/24,Sin asignar,3,10324,2333,10,7.2,11.7,0
2014/05/24,Sin asignar,3,10351,3694,35,27.8,36.1,0
2014/05/24,Sin asignar,3,10392,362,3,2.3,2.9,0
2014/05/24,Sin asignar,3,10445,2342,4,2,2.3,0
2014/05/24,Sin asignar,3,10473,1044,12,11.6,15.8,0
2014/05/24,Sin asignar,3,10477,3181,9,10.1,14.4,0
2014/05/24,Sin asignar,3,10515,3186,4,2,2.4,0
2014/05/24,Sin asignar,3,10521,835,16,8.4,9,0
2014/05/24,Sin asignar,3,10533,8356,5,3,3,0
2014/05/24,Sin asignar,3,10539,2028,8,6.9,9,0
2014/05/24,Sin asignar,3,10565,3189,11,11.7,15.9,0
2014/05/24,Sin asignar,3,1057,3530,6,3,3,0
2014/05/24,Sin asignar,3,10595,2927,7,4.9,6,0
2014/05/24,Sin asignar,3,10601,538,4,4.5,6.3,0
2014/05/24,Sin asignar,3,10602,704,9,5,5,0
2014/05/24,Sin asignar,3,107,4212,2,2.1,3.1,0
2014/05/24,Sin asignar,3,1070,6107,6,4.8,5.7,0
2014/05/24,Sin asignar,3,1071,7805,1,1.3,1.9,0
2014/05/24,Sin asignar,3,10730,1595,3,3.9,5.7,0
2014/05/24,Sin asignar,3,10755,7996,5,3,3.2,0
2014/05/24,Sin asignar,3,10779,45,10,10,11.1,0
2014/05/24,Sin asignar,3,1080,9925,5,3.3,4.2,0
2014/05/24,Sin asignar,3,10800,845,4,3.3,4.5,0
2014/05/24,Sin asignar,3,10830,1598,3,1.5,1.5,0
2014/05/24,Sin asignar,3,10858,2934,4,4.2,5.6,0
2014/05/24,Sin asignar,3,1087,4214,2,1.5,2.5,0
2014/05/24,Sin asignar,3,1091,6610,2,2.6,3.8,0
2014/05/24,Sin asignar,3,1160,8909,5,3,3.2,0
2014/05/24,Sin asignar,3,1171,3531,3,3,3.9,0
2014/05/24,Sin asignar,3,11731,2036,11,11.1,15.3,0
2014/05/24,Sin asignar,3,11738,4059,5,3.7,4.5,0
2014/05/24,Sin asignar,3,11760,3549,23,5.9,5.9,0
2014/05/24,Sin asignar,3,1179,5943,6,3,3,0
2014/05/24,Sin asignar,3,11819,3408,4,2,2,0
2014/05/24,Sin asignar,3,11825,8001,2,1,1,0
2014/05/24,Sin asignar,3,11847,2042,2,2.6,3.8,0
2014/05/24,Sin asignar,3,11855,541,5,6.6,9.7,0
2014/05/24,Sin asignar,3,11870,8358,5,4.9,6.7,0
2014/05/24,Sin asignar,3,11876,8003,7,2.4,2.4,0
2014/05/24,Sin asignar,3,11882,711,6,3,3.2,0
2014/05/24,Sin asignar,3,11901,543,8,5.1,5.8,0
2014/05/24,Sin asignar,3,1194,5018,3,2.3,3.1,0
2014/05/24,Sin asignar,3,1210,9773,6,6,6.1,0
2014/05/24,Sin asignar,3,1231,1816,4,4.7,6.6,0
2014/05/24,Sin asignar,3,12393,7359,1,1.3,1.9,0
2014/05/24,Sin asignar,3,12396,1461,2,1.8,2.4,0
2014/05/24,Sin asignar,3,12397,9603,2,1,1,0
2014/05/24,Sin asignar,3,12399,4884,3,2.8,3.7,0
2014/05/24,Sin asignar,3,12420,2806,2,2,1.7,0
2014/05/24,Sin asignar,3,12422,5811,3,1.8,2.3,0
2014/05/24,Sin asignar,3,12430,5814,2,1,1,0
2014/05/24,Sin asignar,3,12448,8583,4,2,2,0
2014/05/24,Sin asignar,3,12466,9138,4,3.2,4.4,0
2014/05/24,Sin asignar,3,12481,6359,6,4.3,4.7,0
2014/05/24,Sin asignar,3,12483,4653,7,6.6,9,0
2014/05/24,Sin asignar,3,12484,4659,5,4.9,6.7,0
2014/05/24,Sin asignar,3,12496,5978,1,1,1.3,0
2014/05/24,Sin asignar,3,12501,5061,3,2.3,2.9,0
2014/05/24,Sin asignar,3,12508,2345,6,5.6,6,0
2014/05/24,Sin asignar,3,12545,1463,2,2,0.8,0
2014/05/24,Sin asignar,3,12552,6137,4,3.1,4.1,0
2014/05/24,Sin asignar,3,12553,51,22,11,11,0
2014/05/24,Sin asignar,3,12562,5064,9,10.1,14.4,0
2014/05/24,Sin asignar,3,12593,1052,11,6.1,6.9,0
2014/05/24,Sin asignar,3,12608,3409,3,3.1,4.3,0
2014/05/24,Sin asignar,3,12630,3554,16,8,8,0
2014/05/24,Sin asignar,3,12638,3412,2,1.5,1.6,0
2014/05/24,Sin asignar,3,12653,6140,6,3.5,3.6,0
2014/05/24,Sin asignar,3,12676,365,3,2.3,2.9,0
2014/05/24,Sin asignar,3,12679,5815,2,1,1.2,0
2014/05/24,Sin asignar,3,12680,5816,2,1.3,1.4,0
2014/05/24,Sin asignar,3,12720,7659,6,5,6.7,0
2014/05/24,Sin asignar,3,12736,5069,9,6.7,8.9,0
2014/05/24,Sin asignar,3,12746,8363,2,2,1.7,0
2014/05/24,Sin asignar,3,12769,7501,2,1,1,0
2014/05/24,Sin asignar,3,12811,8942,5,2.1,2.4,0
2014/05/24,Sin asignar,3,12832,1063,5,5,6.9,0
2014/05/24,Sin asignar,3,12838,4444,2,2.6,3.8,0
2014/05/24,Sin asignar,3,12839,1842,5,3.3,3.7,0
2014/05/24,Sin asignar,3,12841,8587,7,7,7.2,0
2014/05/24,Sin asignar,3,12866,1290,2,1.8,2.4,0
2014/05/24,Sin asignar,3,12868,1292,2,2.6,3.8,0
2014/05/24,Sin asignar,3,12869,7135,13,11.8,17.7,0
2014/05/24,Sin asignar,3,12877,4239,3,3,3,0
2014/05/24,Sin asignar,3,12943,1847,4,2,2,0
2014/05/24,Sin asignar,3,12956,1851,7,5.7,7.5,0
2014/05/24,Sin asignar,3,12958,9142,3,3.4,4.7,0
2014/05/24,Sin asignar,3,1296,8568,5,5,5.6,0
2014/05/24,Sin asignar,3,12970,5818,10,4.2,4.2,0
2014/05/24,Sin asignar,3,12971,551,3,1.8,2.3,0
2014/05/24,Sin asignar,3,12988,9323,9,8.3,11.9,0
2014/05/24,Sin asignar,3,12999,4446,5,4.9,6.7,0
2014/05/24,Sin asignar,3,13015,9959,3,2.6,3.3,0
2014/05/24,Sin asignar,3,13024,554,2,2.6,3.8,0
2014/05/24,Sin asignar,3,13040,8009,1,1,0.6,0
2014/05/24,Sin asignar,3,13041,1601,5,5,5.3,0
2014/05/24,Sin asignar,3,13054,848,4,3.6,4.8,0
2014/05/24,Sin asignar,3,13068,9145,4,2.5,3.5,0
2014/05/24,Sin asignar,3,13083,9148,3,3,2.1,0
2014/05/24,Sin asignar,3,13085,1294,3,1.5,1.5,0
2014/05/24,Sin asignar,3,13115,2808,1,1.3,1.9,0
2014/05/24,Sin asignar,3,13125,852,10,10.2,13.7,0
2014/05/24,Sin asignar,3,13155,9605,1,1,1.2,0
2014/05/24,Sin asignar,3,13159,9150,4,3.6,4.8,0
2014/05/24,Sin asignar,3,13166,6365,3,2.3,2.9,0
2014/05/24,Sin asignar,3,13177,9153,4,2.3,2.9,0
2014/05/24,Sin asignar,3,13195,5828,3,2.9,3.7,0
2014/05/24,Sin asignar,3,13207,5831,1,1.3,1.9,0
2014/05/24,Sin asignar,3,13211,8010,6,3.6,4.3,0
2014/05/24,Sin asignar,3,13241,1297,3,3,2.7,0
2014/05/24,Sin asignar,3,13262,7360,2,2.1,3.1,0
2014/05/24,Sin asignar,3,13266,2351,7,2.5,2.5,0
2014/05/24,Sin asignar,3,13271,1856,5,2.5,2.5,0
2014/05/24,Sin asignar,3,13274,4242,6,3,3.2,0
2014/05/24,Sin asignar,3,133,6602,1,1,1.2,0
2014/05/24,Sin asignar,3,13348,2938,5,4.3,5.2,0
2014/05/24,Sin asignar,3,13353,1860,7,4.1,5.2,0
2014/05/24,Sin asignar,3,13357,6146,8,2.8,2.8,0
2014/05/24,Sin asignar,3,13375,8784,6,3.6,4,0
2014/05/24,Sin asignar,3,13397,5595,3,2.6,3.7,0
2014/05/24,Sin asignar,3,13448,556,2,1.3,1.4,0
2014/05/24,Sin asignar,3,13454,9156,5,5,6.8,0
2014/05/24,Sin asignar,3,13476,4664,3,2.6,3.6,0
2014/05/24,Sin asignar,3,13496,9803,5,2.5,2.5,0
2014/05/24,Sin asignar,3,13497,5979,4,2,2,0
2014/05/24,Sin asignar,3,13513,5983,5,4.9,6.7,0
2014/05/24,Sin asignar,3,13526,6368,3,2.6,3.3,0
2014/05/24,Sin asignar,3,13530,6371,2,2.6,3.8,0
2014/05/24,Sin asignar,3,13562,2809,6,3,3,0
2014/05/24,Sin asignar,3,13585,5598,3,3.4,5,0
2014/05/24,Sin asignar,3,13588,5988,3,1.1,1.1,0
2014/05/24,Sin asignar,3,13604,717,5,3,6.2,0
2014/05/24,Sin asignar,3,13626,8015,3,1.5,1.5,0
2014/05/24,Sin asignar,3,13629,7148,2,2.6,3.8,0
2014/05/24,Sin asignar,3,13631,5076,9,10.1,14.3,0
2014/05/24,Sin asignar,3,13634,5991,1,1.3,1.9,0
2014/05/24,Sin asignar,3,1365,8741,5,4.1,5,0
2014/05/24,Sin asignar,3,13665,10206,4,2.5,2.5,0
2014/05/24,Sin asignar,3,1369,7806,2,1.6,2.2,0
2014/05/24,Sin asignar,3,13693,4451,9,4.1,4.4,0
2014/05/24,Sin asignar,3,13697,8592,2,2,1.7,0
2014/05/24,Sin asignar,3,13711,5992,3,3,3,0
2014/05/24,Sin asignar,3,13736,368,10,5.2,5.1,0
2014/05/24,Sin asignar,3,13781,4887,2,1,1,0
2014/05/24,Sin asignar,3,13782,4064,4,2.8,3.6,0
2014/05/24,Sin asignar,3,13788,1464,2,2.1,3.1,0
2014/05/24,Sin asignar,3,13791,1602,6,3,3.6,0
2014/05/24,Sin asignar,3,13801,4889,8,2.9,2.9,0
2014/05/24,Sin asignar,3,13804,8594,5,5,5.5,0
2014/05/24,Sin asignar,3,13810,1608,14,10,12.5,0
2014/05/24,Sin asignar,3,13813,7503,2,1,1,0
2014/05/24,Sin asignar,3,13827,4247,1,1.3,1.9,0
2014/05/24,Sin asignar,3,1384,2772,6,5.5,7.3,0
2014/05/24,Sin asignar,3,13840,9160,6,4.1,5.3,0
2014/05/24,Sin asignar,3,13851,8214,3,3.1,4.3,0
2014/05/24,Sin asignar,3,13853,8598,5,3.4,3.7,0
2014/05/24,Sin asignar,3,13856,2812,4,2.3,2.7,0
2014/05/24,Sin asignar,3,13861,3196,8,3.8,4.4,0
2014/05/24,Sin asignar,3,13863,9804,12,8.5,9,0
2014/05/24,Sin asignar,3,13864,4248,3,2,2.2,0
2014/05/24,Sin asignar,3,13872,9165,7,5.3,6.2,0
2014/05/24,Sin asignar,3,13888,7505,9,8.5,17.3,0
2014/05/24,Sin asignar,3,13927,2816,2,1,1.1,0
2014/05/24,Sin asignar,3,13931,5832,2,2,2.3,0
2014/05/24,Sin asignar,3,13932,58,28,14,14,0
2014/05/24,Sin asignar,3,13935,1466,6,4.4,5.8,0
2014/05/24,Sin asignar,3,13980,4667,3,1.5,1.5,0
2014/05/24,Sin asignar,3,13982,4670,9,10.2,14.4,0
2014/05/24,Sin asignar,3,13989,722,4,1.8,1.8,0
2014/05/24,Sin asignar,3,14014,2044,6,3.8,4.4,0
2014/05/24,Sin asignar,3,14023,9172,2,1,1,0
2014/05/24,Sin asignar,3,14042,8603,5,5,5.5,0
2014/05/24,Sin asignar,3,1405,147,4,2,2.2,0
2014/05/24,Sin asignar,3,14059,2050,5,4.9,6.8,0
2014/05/24,Sin asignar,3,14070,9606,1,1.3,1.9,0
2014/05/24,Sin asignar,3,14078,9607,5,2.1,2.4,0
2014/05/24,Sin asignar,3,14111,8790,5,3.3,4.3,0
2014/05/24,Sin asignar,3,14157,1619,4,4,4.5,0
2014/05/24,Sin asignar,3,14161,8607,3,3,3,0
2014/05/24,Sin asignar,3,14162,725,2,1.8,2.4,0
2014/05/24,Sin asignar,3,14166,2055,4,2.8,3.5,0
2014/05/24,Sin asignar,3,14167,2553,2,2,2.4,0
2014/05/24,Sin asignar,3,14168,8793,4,3.6,4.8,0
2014/05/24,Sin asignar,3,14197,1867,4,2,2,0
2014/05/24,Sin asignar,3,14223,9173,4,3.7,4.9,0
2014/05/24,Sin asignar,3,14232,6972,3,2.3,2.9,0
2014/05/24,Sin asignar,3,14234,5601,6,4.6,6.1,0
2014/05/24,Sin asignar,3,14238,165,8,5.7,7.2,0
2014/05/24,Sin asignar,3,14245,3560,5,5,5.6,0
2014/05/24,Sin asignar,3,14246,2555,22,11.1,12.5,0
2014/05/24,Sin asignar,3,14263,378,9,10.2,14.4,0
2014/05/24,Sin asignar,3,14264,8947,7,6.3,7.3,0
2014/05/24,Sin asignar,3,14267,9962,2,2.3,3.6,0
2014/05/24,Sin asignar,3,1427,6942,3,2.6,3.6,0
2014/05/24,Sin asignar,3,14270,8217,3,3.9,5.7,0
2014/05/24,Sin asignar,3,14274,2943,19,14.1,18.9,0
2014/05/24,Sin asignar,3,14280,558,9,5.5,4.9,0
2014/05/24,Sin asignar,3,14307,727,6,3,3.2,0
2014/05/24,Sin asignar,3,14311,10210,6,5.4,7,0
2014/05/24,Sin asignar,3,14315,7513,5,4.9,6.7,0
2014/05/24,Sin asignar,3,1432,8914,5,5.4,7.3,0
2014/05/24,Sin asignar,3,14344,8797,7,4.5,5.5,0
2014/05/24,Sin asignar,3,14379,1621,2,2.6,3.8,0
2014/05/24,Sin asignar,3,14387,564,2,1,1,0
2014/05/24,Sin asignar,3,14393,2358,2,2.3,3.1,0
2014/05/24,Sin asignar,3,14400,2059,7,4.7,6.2,0
2014/05/24,Sin asignar,3,14419,2954,3,2.8,1.9,0
2014/05/24,Sin asignar,3,14443,5833,2,1,1,0
2014/05/24,Sin asignar,3,14455,5995,2,2.7,3.9,0
2014/05/24,Sin asignar,3,14458,9964,22,16.9,21.1,0
2014/05/24,Sin asignar,3,14462,3565,15,15,11.1,0
2014/05/24,Sin asignar,3,1447,4625,2,1,1,0
2014/05/24,Sin asignar,3,14487,6873,54,60.7,86.2,0
2014/05/24,Sin asignar,3,14508,1870,3,2.6,3.6,0
2014/05/24,Sin asignar,3,14518,733,2,1,1,0
2014/05/24,Sin asignar,3,14532,9612,11,8.3,9.4,0
2014/05/24,Sin asignar,3,14533,4675,2,1.8,2.4,0
2014/05/24,Sin asignar,3,14538,8220,2,2.6,3.8,0
2014/05/24,Sin asignar,3,14545,7518,5,5,6.8,0
2014/05/24,Sin asignar,3,14551,6373,19,11.4,13.2,0
2014/05/24,Sin asignar,3,14556,735,3,2,2.2,0
2014/05/24,Sin asignar,3,14569,3569,9,5.1,5,0
2014/05/24,Sin asignar,3,14581,5996,14,4.7,5.1,0
2014/05/24,Sin asignar,3,14582,738,3,2.6,3.7,0
2014/05/24,Sin asignar,3,14614,3576,2,2,3.3,0
2014/05/24,Sin asignar,3,14617,7664,4,2.4,3,0
2014/05/24,Sin asignar,3,14623,6004,3,1.6,1.7,0
2014/05/24,Sin asignar,3,14660,1623,5,3.3,4.4,0
2014/05/24,Sin asignar,3,14665,10215,4,2.8,3.4,0
2014/05/24,Sin asignar,3,14680,7521,2,1,1,0
2014/05/24,Sin asignar,3,14683,565,5,3.6,4.3,0
2014/05/24,Sin asignar,3,14685,741,2,1,1,0
2014/05/24,Sin asignar,3,14719,6007,5,4.9,6.7,0
2014/05/24,Sin asignar,3,14724,3718,4,2,2.2,0
2014/05/24,Sin asignar,3,14735,8365,4,1.8,2,0
2014/05/24,Sin asignar,3,14757,4895,4,3.5,3.7,0
2014/05/24,Sin asignar,3,14760,6630,3,2.3,2.9,0
2014/05/24,Sin asignar,3,14785,4459,6,3,3,0
2014/05/24,Sin asignar,3,14791,8018,2,2,0.8,0
2014/05/24,Sin asignar,3,14800,170,7,4.3,5.1,0
2014/05/24,Sin asignar,3,1482,5559,3,3.3,4.4,0
2014/05/24,Sin asignar,3,14823,4462,3,2.8,4.4,0
2014/05/24,Sin asignar,3,14825,2818,2,1.8,2.4,0
2014/05/24,Sin asignar,3,14826,2820,2,2.6,3.8,0
2014/05/24,Sin asignar,3,1483,6612,2,2.7,3.9,0
2014/05/24,Sin asignar,3,14850,1299,9,7.8,10.5,0
2014/05/24,Sin asignar,3,14877,570,4,3.1,3.8,0
2014/05/24,Sin asignar,3,1488,6945,4,2,2.2,0
2014/05/24,Sin asignar,3,14881,6633,4,3,3.4,0
2014/05/24,Sin asignar,3,14892,574,1,1,0.6,0
2014/05/24,Sin asignar,3,14897,7522,7,6,7.8,0
2014/05/24,Sin asignar,3,14901,1628,1,1.3,1.9,0
2014/05/24,Sin asignar,3,14908,3414,4,4,4.7,0
2014/05/24,Sin asignar,3,14937,2066,3,2.3,3,0
2014/05/24,Sin asignar,3,14942,575,5,3.8,4.8,0
2014/05/24,Sin asignar,3,14944,3415,3,1.1,1.1,0
2014/05/24,Sin asignar,3,14954,9329,4,3.7,4.9,0
2014/05/24,Sin asignar,3,14958,3418,9,10.1,14.3,0
2014/05/24,Sin asignar,3,14966,63,84,42,42,0
2014/05/24,Sin asignar,3,1497,8746,5,3.4,3.7,0
2014/05/24,Sin asignar,3,14976,9813,5,5,3.7,0
2014/05/24,Sin asignar,3,14992,6012,9,4.9,5.7,0
2014/05/24,Sin asignar,3,14997,3577,3,2.3,3,0
2014/05/24,Sin asignar,3,15008,6021,1,1.3,1.9,0
2014/05/24,Sin asignar,3,15039,6388,5,2.5,2.5,0
2014/05/24,Sin asignar,3,15040,579,4,1.8,1.9,0
2014/05/24,Sin asignar,3,15060,4898,7,3.5,3.5,0
2014/05/24,Sin asignar,3,15080,7829,1,1.3,1.9,0
2014/05/24,Sin asignar,3,15086,1307,2,1,1,0
2014/05/24,Sin asignar,3,15092,5606,3,2.3,3.1,0
2014/05/24,Sin asignar,3,15096,4251,5,5,5.4,0
2014/05/24,Sin asignar,3,15099,4254,6,6.3,8.8,0
2014/05/24,Sin asignar,3,15111,3720,9,4.1,4.5,0
2014/05/24,Sin asignar,3,15122,7528,2,1,1,0
2014/05/24,Sin asignar,3,15126,861,11,10.6,14.8,0
2014/05/24,Sin asignar,3,15128,4677,25,25,31.3,0
2014/05/24,Sin asignar,3,15129,1309,1,1.3,1.9,0
