2014/03/15,6201,23,1000063,11,120,2,1,40.09,18:33:2
2014/03/15,6201,23,1000063,11,4620,1,0.5,40.09,18:33:2
2014/03/15,6201,23,1000063,11,5406,2,0.5,40.09,18:33:2
2014/03/15,6201,23,1000063,11,7927,1,0.3,40.09,18:33:2
2014/03/15,6201,23,1000063,11,7929,1,0.6,40.09,18:33:2
2014/03/15,6201,23,1000063,11,7933,1,0.6,40.09,18:33:2
2014/03/15,6201,23,1000063,11,7937,1,0.3,40.09,18:33:2
2014/03/15,6201,23,1000063,11,7938,1,0.3,40.09,18:33:2
2014/03/15,6201,23,1000063,11,7939,1,0.3,40.09,18:33:2
2014/03/15,6201,23,1000063,11,8067,1,0.5,40.09,18:33:2
2014/03/15,6201,23,1000063,11,982,1,0.3,40.09,18:33:2
2014/03/15,6201,23,1000194,17,1620,1,0.5,40.09,18:33:2
2014/03/15,6201,23,1000194,17,1628,1,0.5,40.09,18:33:2
2014/03/15,6201,23,1000194,17,6340,1,0.5,40.09,18:33:2
2014/03/15,6201,23,1000212,8,1620,1,0.5,40.09,18:33:2
2014/03/15,6201,23,1000212,8,1624,1,1.3,40.09,18:33:2
2014/03/15,6201,23,1000212,8,8705,1,0.5,40.09,18:33:2
2014/03/15,6201,23,1000601,1,6340,1,0.5,40.09,18:33:2
2014/03/15,6201,23,1000601,1,8626,1,0.3,40.09,18:33:2
2014/03/15,6201,23,1000601,1,8627,1,0.3,40.09,18:33:2
2014/03/15,6201,23,1000601,1,8628,1,0.3,40.09,18:33:2
2014/03/15,6201,23,1000601,1,8635,1,0.3,40.09,18:33:2
2014/03/15,6201,23,1000601,1,8636,1,0.3,40.09,18:33:2
2014/03/15,6201,23,1000601,1,8637,1,0.3,40.09,18:33:2
2014/03/15,6201,23,1000601,1,8654,1,0.3,40.09,18:33:2
2014/03/15,6201,23,1000601,1,8662,1,0.3,40.09,18:33:2
2014/03/15,6201,23,1000601,1,8667,1,0.3,40.09,18:33:2
2014/03/15,6201,23,1000601,1,8703,1,0.5,40.09,18:33:2
2014/03/15,6201,23,1000601,1,8706,1,0.5,40.09,18:33:2
2014/03/15,6201,23,1000601,1,8775,1,0.3,40.09,18:33:2
2014/03/15,6201,23,1007045,78,1627,1,1.2,40.09,18:33:2
2014/03/15,6201,23,1007045,78,4617,1,0.5,40.09,18:33:2
2014/03/15,6201,23,1007045,78,4620,1,0.5,40.09,18:33:2
2014/03/15,6201,23,1007434,3,1675,1,1.9,40.09,18:33:2
2014/03/15,6201,23,1007434,3,175,1,1.9,40.09,18:33:2
2014/03/15,6201,23,1007434,3,7628,2,1,40.09,18:33:2
2014/03/15,6201,23,1007434,3,8068,1,1,40.09,18:33:2
2014/03/15,6201,23,1007602,9,1675,1,1.9,40.09,18:33:2
2014/03/15,6201,23,1007602,9,8626,1,0.3,40.09,18:33:2
2014/03/15,6201,23,1007602,9,8628,1,0.3,40.09,18:33:2
