2014/03/01,1010,8,2786,8,4620,1,0.5,20:28:9
2014/03/01,1010,8,2786,8,127,1,1.2,20:28:9
2014/03/01,1010,8,224,9,6228,3,1.5,20:28:9
2014/03/01,1010,8,224,9,6340,1,0.5,20:28:9
2014/03/01,1010,8,224,9,7628,3,1.5,20:28:9
2014/03/01,1010,8,224,9,8425,1,1.2,20:28:9
2014/03/01,1010,8,2786,8,8705,1,0.5,20:28:9
2014/03/01,1010,8,2786,8,8626,1,0.3,20:28:9
2014/03/01,1010,8,2786,8,8427,2,2.3,20:28:9
2014/03/01,1010,8,224,9,3527,1,1.2,20:28:9
2014/03/01,1010,8,2786,8,5405,2,0.5,20:28:9
2014/03/01,1010,8,224,9,1627,1,1.2,20:28:9
2014/03/01,1010,8,2786,8,427,1,1.2,20:28:9
2014/03/01,1010,8,2786,8,2420,1,0.5,20:28:9
2014/03/01,1010,8,2786,8,1662,1,1.7,20:28:9
2014/03/01,1010,8,2786,8,1623,1,1,20:28:9
2014/03/01,1010,8,2786,8,162,1,1.7,20:28:9
2014/03/01,1010,8,2786,8,1580,1,4.2,20:28:9
2014/03/01,1010,8,2786,8,1544,3,2.9,20:28:9
2014/03/01,1010,8,2786,8,1542,2,1,20:28:9
2014/03/01,1010,8,2786,8,5430,1,0.3,20:28:9
2014/03/01,1010,8,53257,4,428,1,0.5,20:28:9
2014/03/01,1010,8,53303,3,124,5,6.3,20:28:9
2014/03/01,1010,8,53303,3,162,6,10,20:28:9
2014/03/01,1010,8,53303,3,6227,1,1.2,20:28:9
2014/03/01,1010,8,53303,3,6228,1,0.5,20:28:9
2014/03/01,1010,8,53257,4,1028,1,0.5,20:28:9
2014/03/01,1010,8,53257,4,1128,1,0.5,20:28:9
2014/03/01,1010,8,53257,4,120,2,1,20:28:9
2014/03/01,1010,8,53257,4,124,4,5,20:28:9
2014/03/01,1010,8,224,9,6223,1,1,20:28:9
2014/03/01,1010,8,53257,4,1628,1,0.5,20:28:9
2014/03/01,1010,8,53257,4,7939,1,0.3,20:28:9
2014/03/01,1010,8,53257,4,7628,2,1,20:28:9
