2014/05/21,6008,23,1016,43,3,1.3,1.3,31.01
2014/05/21,6008,23,12759,54,1,1.3,1.9,31.01
2014/05/21,6008,23,13127,74,2,2.3,3.1,31.01
2014/05/21,6008,23,15723,79,5,3.8,4.6,31.01
2014/05/21,6008,23,1644,30,1,1.3,1.9,31.01
2014/05/21,6008,23,17305,62,2,2.3,2.9,31.01
2014/05/21,6008,23,17382,48,1,1.3,1.9,31.01
2014/05/21,6008,23,1774,19,10,11.2,15.6,31.01
2014/05/21,6008,23,18227,10,4,2,2,31.01
2014/05/21,6008,23,18783,65,4,4.2,5.6,31.01
2014/05/21,6008,23,20113,53,2,2.3,3.1,31.01
2014/05/21,6008,23,20174,6,2,2.3,3.1,31.01
2014/05/21,6008,23,20570,3,4,2,0,31.01
2014/05/21,6008,23,20839,13,2,1.5,1.7,31.01
2014/05/21,6008,23,21025,42,4,3.3,3.2,31.01
2014/05/21,6008,23,21091,7,1,1.3,1.9,31.01
2014/05/21,6008,23,21112,24,6,1.8,1.8,31.01
2014/05/21,6008,23,21157,45,1,1.3,1.9,31.01
2014/05/21,6008,23,21362,70,1,1.3,1.9,31.01
2014/05/21,6008,23,21904,47,4,4.4,6.2,31.01
2014/05/21,6008,23,22209,18,1,1.3,1.9,31.01
2014/05/21,6008,23,22615,44,16,8,8,31.01
2014/05/21,6008,23,22768,80,5,2.5,2.5,31.01
2014/05/21,6008,23,23111,32,3,3.7,5.1,31.01
2014/05/21,6008,23,23170,77,7,2.5,2.5,31.01
2014/05/21,6008,23,23534,51,11,9.3,11.5,31.01
2014/05/21,6008,23,24012,11,2,1.5,1.7,31.01
2014/05/21,6008,23,24426,39,2,2.6,3.8,31.01
2014/05/21,6008,23,24789,31,9,10.2,14.4,31.01
2014/05/21,6008,23,25203,72,1,1,1.2,31.01
2014/05/21,6008,23,25531,27,8,4,3,31.01
2014/05/21,6008,23,473,75,4,2.8,3.4,31.01
2014/05/21,6008,23,4928,69,7,5.3,7,31.01
2014/05/21,6008,23,50118,78,10,4.4,5.1,31.01
2014/05/21,6008,23,50163,61,2,2.6,3.8,31.01
2014/05/21,6008,23,50178,59,4,2.5,2.5,31.01
2014/05/21,6008,23,50295,15,4,3.9,5.4,31.01
2014/05/21,6008,23,50301,34,5,2.5,2.5,31.01
2014/05/21,6008,23,51247,49,4,4.1,5.6,31.01
2014/05/21,6008,23,51267,71,2,1.8,2.4,31.01
2014/05/21,6008,23,51268,68,3,2.8,3.4,31.01
2014/05/21,6008,23,51272,50,2,1.8,2.5,31.01
2014/05/21,6008,23,51283,2,2,2.7,3.9,31.01
2014/05/21,6008,23,51287,64,3,1.3,1.3,31.01
2014/05/21,6008,23,51295,1,11,7,7.8,31.01
2014/05/21,6008,23,51296,4,11,12.1,16.9,31.01
2014/05/21,6008,23,51409,52,3,3,3.7,31.01
2014/05/21,6008,23,520,66,1,1.3,1.9,31.01
2014/05/21,6008,23,52689,5,3,3.9,5.7,31.01
2014/05/21,6008,23,53607,37,2,1.8,2.4,31.01
2014/05/21,6008,23,53720,46,1,1.3,1.9,31.01
2014/05/21,6008,23,59144,73,2,2.3,3.1,31.01
2014/05/21,6008,23,59552,40,4,2,2,31.01
2014/05/21,6008,23,68631,58,2,1.5,1.7,31.01
2014/05/21,6008,23,71478,56,2,1.8,2.4,31.01
2014/05/21,6008,23,71525,33,2,2.7,3.9,31.01
2014/05/21,6008,23,72810,36,3,2.3,2.9,31.01
2014/05/21,6008,23,72814,8,3,3.3,4.4,31.01
2014/05/21,6008,23,72816,26,3,1.5,1.5,31.01
2014/05/21,6008,23,74681,25,2,1.8,2.5,31.01
2014/05/21,6008,23,74709,41,2,1.8,2.4,31.01
2014/05/21,6008,23,760,28,1,1.3,1.9,31.01
2014/05/21,6008,23,91369,9,5,5.1,6.8,31.01
2014/05/21,6008,23,91375,12,2,2.6,3.8,31.01
2014/05/21,6008,23,91379,14,5,3.3,2.9,31.01
2014/05/21,6008,23,91581,63,7,2.5,2.5,31.01
2014/05/21,6008,23,91586,57,9,10.1,14.3,31.01
2014/05/21,6008,23,91603,20,2,2.3,3.2,31.01
2014/05/21,6008,23,91604,22,6,5,5.2,31.01
2014/05/21,6008,23,91617,17,1,1.3,1.9,31.01
2014/05/21,6008,23,91698,55,5,5,2,31.01
2014/05/21,6008,23,91786,35,2,1.8,2.4,31.01
2014/05/21,6008,23,92403,38,1,1.3,1.9,31.01
2014/05/21,6008,23,957094,21,1,1.3,1.9,31.01
2014/05/21,6008,23,963662,23,1,1.3,1.9,31.01
2014/05/21,6008,23,966,60,2,1.8,2.4,31.01
2014/05/21,6008,23,96977,76,2,2.3,3.1,31.01
2014/05/21,6008,23,970507,67,1,1.3,1.9,31.01
2014/05/21,6008,23,971123,29,7,3.5,3.5,31.01
2014/05/21,6008,23,972255,16,1,1.3,1.9,31.01
2014/05/21,6018,23,1027,55,2,2.6,3.8,28.54
2014/05/21,6018,23,1218,38,2,2,2.4,28.54
2014/05/21,6018,23,12783,23,4,2,2,28.54
2014/05/21,6018,23,15268,19,2,2,2.5,28.54
2014/05/21,6018,23,15956,41,3,4,5.8,28.54
2014/05/21,6018,23,1789,10,5,3.8,4.7,28.54
2014/05/21,6018,23,17931,27,2,2.6,3.8,28.54
2014/05/21,6018,23,18231,22,8,2.4,2.4,28.54
2014/05/21,6018,23,19673,17,3,2.9,4.1,28.54
2014/05/21,6018,23,19878,53,5,2.5,2.5,28.54
2014/05/21,6018,23,21102,34,7,5.6,6.8,28.54
2014/05/21,6018,23,21564,18,4,4.9,6.9,28.54
2014/05/21,6018,23,21664,46,5,5,5.6,28.54
2014/05/21,6018,23,21974,33,3,3,3,28.54
2014/05/21,6018,23,22746,48,7,2.5,2.5,28.54
2014/05/21,6018,23,24039,7,2,1.5,1.7,28.54
2014/05/21,6018,23,24173,50,7,2.5,2.5,28.54
2014/05/21,6018,23,24398,30,6,4.5,5.5,28.54
2014/05/21,6018,23,24447,16,2,1.8,2.4,28.54
2014/05/21,6018,23,24545,14,6,3.8,4.4,28.54
2014/05/21,6018,23,24727,61,5,2.6,3.5,28.54
2014/05/21,6018,23,25522,62,4,2,2,28.54
2014/05/21,6018,23,25607,5,3,2,0.6,28.54
2014/05/21,6018,23,25611,26,9,10.2,14.4,28.54
2014/05/21,6018,23,25677,59,9,5,6.1,28.54
2014/05/21,6018,23,339,25,8,5,6,28.54
2014/05/21,6018,23,397183,69,6,2.4,2.4,28.54
2014/05/21,6018,23,402246,20,2,1.5,1.7,28.54
2014/05/21,6018,23,444209,45,2,2.6,3.8,28.54
2014/05/21,6018,23,447009,56,3,3.2,4.4,28.54
2014/05/21,6018,23,4826,11,1,1,1.2,28.54
2014/05/21,6018,23,50362,67,1,1.3,1.9,28.54
2014/05/21,6018,23,50615,24,4,3.8,4.9,28.54
2014/05/21,6018,23,51915,37,3,2.8,3.6,28.54
2014/05/21,6018,23,51920,36,11,11.6,15.8,28.54
2014/05/21,6018,23,52007,64,6,4.3,4.8,28.54
2014/05/21,6018,23,52010,63,3,2,2.2,28.54
2014/05/21,6018,23,52115,32,4,3.9,5.5,28.54
2014/05/21,6018,23,52119,29,18,16.1,20.3,28.54
2014/05/21,6018,23,52126,8,4,3.1,3.8,28.54
2014/05/21,6018,23,52138,12,2,2.3,3.2,28.54
2014/05/21,6018,23,52761,35,22,16.9,21.7,28.54
2014/05/21,6018,23,52766,15,5,2.5,2.5,28.54
2014/05/21,6018,23,53526,65,3,2.4,3,28.54
2014/05/21,6018,23,54380,71,2,1.8,2.4,28.54
2014/05/21,6018,23,56051,58,4,3.3,3.9,28.54
2014/05/21,6018,23,56055,66,3,3.3,4.8,28.54
2014/05/21,6018,23,56063,68,9,10.1,14.4,28.54
2014/05/21,6018,23,56068,57,1,1.3,1.9,28.54
2014/05/21,6018,23,56075,44,12,12.1,16.8,28.54
2014/05/21,6018,23,56809,3,15,14.8,20.3,28.54
2014/05/21,6018,23,56810,4,22,14.3,18,28.54
2014/05/21,6018,23,56830,9,7,2.5,2.5,28.54
2014/05/21,6018,23,56835,70,9,10.2,14.4,28.54
2014/05/21,6018,23,56845,2,4,3.6,4.8,28.54
2014/05/21,6018,23,59504,31,4,2,1,28.54
2014/05/21,6018,23,68904,43,2,1.8,2.4,28.54
2014/05/21,6018,23,69062,21,3,3.1,4.3,28.54
2014/05/21,6018,23,72537,60,3,3.9,5.7,28.54
2014/05/21,6018,23,72571,40,3,3.1,4.3,28.54
2014/05/21,6018,23,72575,54,5,2.5,2.5,28.54
2014/05/21,6018,23,72964,13,9,10.1,14.3,28.54
2014/05/21,6018,23,768,6,6,3.9,4.2,28.54
2014/05/21,6018,23,90077,28,3,2.3,2.9,28.54
2014/05/21,6018,23,94949,49,4,2,1.2,28.54
2014/05/21,6018,23,95102,1,4,2,2.4,28.54
2014/05/21,6018,23,95120,42,3,2.5,3.1,28.54
2014/05/21,6018,23,95121,39,4,2.5,2.8,28.54
2014/05/21,6018,23,95173,47,2,2,3,28.54
2014/05/21,6018,23,957952,51,5,4.1,5.6,28.54
2014/05/21,6018,23,972793,52,21,14,15.1,28.54
2014/05/21,6033,23,12906,24,2,1.5,1.5,20.12
2014/05/21,6033,23,12969,41,2,2.6,3.8,20.12
2014/05/21,6033,23,13186,17,3,1.5,0.5,20.12
2014/05/21,6033,23,15546,8,5,2.5,2.5,20.12
2014/05/21,6033,23,15783,58,2,1.8,2.4,20.12
2014/05/21,6033,23,1744,23,1,1.3,1.9,20.12
2014/05/21,6033,23,19428,7,2,2,2.4,20.12
2014/05/21,6033,23,19578,48,9,6,5.1,20.12
2014/05/21,6033,23,20058,35,6,1.7,1.7,20.12
2014/05/21,6033,23,20078,13,3,3.1,4.3,20.12
2014/05/21,6033,23,20236,6,9,9.1,12.1,20.12
2014/05/21,6033,23,20496,12,2,2,2.3,20.12
2014/05/21,6033,23,20497,16,5,1.3,1.3,20.12
2014/05/21,6033,23,21103,40,3,1.8,1.6,20.12
2014/05/21,6033,23,22549,26,4,2.8,3.4,20.12
2014/05/21,6033,23,22564,27,14,7,7,20.12
2014/05/21,6033,23,22630,52,3,1.5,1,20.12
2014/05/21,6033,23,22643,49,9,6.9,7.6,20.12
2014/05/21,6033,23,22943,4,3,1.5,1.5,20.12
2014/05/21,6033,23,23127,22,8,4.8,3.6,20.12
2014/05/21,6033,23,24060,55,4,2.5,2.7,20.12
2014/05/21,6033,23,24215,46,2,1.8,2.4,20.12
2014/05/21,6033,23,24345,30,4,3.9,4.9,20.12
2014/05/21,6033,23,25491,37,10,9.6,12.2,20.12
2014/05/21,6033,23,25616,51,1,1.3,1.9,20.12
2014/05/21,6033,23,350804,29,4,3.3,4.3,20.12
2014/05/21,6033,23,350817,19,3,3.6,5.1,20.12
2014/05/21,6033,23,350825,28,19,16,21.2,20.12
2014/05/21,6033,23,350831,11,10,11.1,15.4,20.12
2014/05/21,6033,23,350858,34,2,2.3,3.1,20.12
2014/05/21,6033,23,350903,20,5,3.8,4.7,20.12
2014/05/21,6033,23,364369,18,3,2,2.3,20.12
2014/05/21,6033,23,364390,2,2,2.3,3.1,20.12
2014/05/21,6033,23,364392,1,2,1.5,1.7,20.12
2014/05/21,6033,23,364393,61,1,1.3,1.9,20.12
2014/05/21,6033,23,364396,62,2,2,3,20.12
2014/05/21,6033,23,364399,5,3,1.5,1.5,20.12
2014/05/21,6033,23,364407,57,3,2.5,3,20.12
2014/05/21,6033,23,367313,3,17,10.5,8.7,20.12
2014/05/21,6033,23,367324,9,2,2.3,3.2,20.12
2014/05/21,6033,23,367332,10,3,2.3,2.9,20.12
