2014/03/29,9001,6,10337,13,1020,1,0.5,50.24,22:56:6
2014/03/29,9001,6,10337,13,1120,1,0.5,50.24,22:56:6
2014/03/29,9001,6,10337,13,120,1,0.5,50.24,22:56:6
2014/03/29,9001,6,10337,13,1620,1,0.5,50.24,22:56:6
2014/03/29,9001,6,10337,13,420,1,0.5,50.24,22:56:6
2014/03/29,9001,6,103608,44,1620,1,0.5,50.24,22:56:6
2014/03/29,9001,6,103608,44,1639,1,0.6,50.24,22:56:6
2014/03/29,9001,6,103608,44,1675,1,1.9,50.24,22:56:6
2014/03/29,9001,6,103614,52,1620,1,0.5,50.24,22:56:6
2014/03/29,9001,6,103614,52,1675,2,3.9,50.24,22:56:6
2014/03/29,9001,6,103614,52,1720,1,0.5,50.24,22:56:6
2014/03/29,9001,6,103614,52,8637,1,0.3,50.24,22:56:6
2014/03/29,9001,6,103617,48,1675,35,67.9,50.24,22:56:6
2014/03/29,9001,6,103617,48,175,7,13.6,50.24,22:56:6
2014/03/29,9001,6,103621,47,1175,2,3.9,50.24,22:56:6
2014/03/29,9001,6,103621,47,1544,1,1,50.24,22:56:6
2014/03/29,9001,6,103621,47,1675,2,3.9,50.24,22:56:6
2014/03/29,9001,6,103621,47,175,3,5.8,50.24,22:56:6
2014/03/29,9001,6,103621,47,8422,1,0.5,50.24,22:56:6
2014/03/29,9001,6,103647,39,1604,1,1.3,50.24,22:56:6
2014/03/29,9001,6,103647,39,404,1,1.3,50.24,22:56:6
2014/03/29,9001,6,103647,39,4602,3,1.2,50.24,22:56:6
2014/03/29,9001,6,103647,39,4827,1,1.2,50.24,22:56:6
2014/03/29,9001,6,103662,67,1175,4,7.8,50.24,22:56:6
2014/03/29,9001,6,103662,67,1620,1,0.5,50.24,22:56:6
2014/03/29,9001,6,103662,67,1675,7,13.6,50.24,22:56:6
2014/03/29,9001,6,103662,67,1720,1,0.5,50.24,22:56:6
2014/03/29,9001,6,103662,67,475,3,5.8,50.24,22:56:6
2014/03/29,9001,6,103662,67,8067,1,0.5,50.24,22:56:6
2014/03/29,9001,6,104681,64,1626,1,0.9,50.24,22:56:6
2014/03/29,9001,6,104681,64,982,1,0.3,50.24,22:56:6
2014/03/29,9001,6,104681,64,987,1,0.6,50.24,22:56:6
2014/03/29,9001,6,104688,69,1175,1,1.9,50.24,22:56:6
2014/03/29,9001,6,104688,69,1675,4,7.8,50.24,22:56:6
2014/03/29,9001,6,104688,69,175,1,1.9,50.24,22:56:6
2014/03/29,9001,6,104688,69,475,1,1.9,50.24,22:56:6
2014/03/29,9001,6,106275,35,1038,1,1.2,50.24,22:56:6
2014/03/29,9001,6,106275,35,1138,1,1.2,50.24,22:56:6
2014/03/29,9001,6,106275,35,162,1,1.7,50.24,22:56:6
2014/03/29,9001,6,106275,35,438,1,1.2,50.24,22:56:6
2014/03/29,9001,6,106275,35,9649,1,0.4,50.24,22:56:6
2014/03/29,9001,6,106300,14,1126,1,0.9,50.24,22:56:6
