2014/03/29,101,5,10185,14,1104,1,1.3,50.02,21:14:48
2014/03/29,101,5,10315,21,1175,1,1.9,50.02,21:14:48
2014/03/29,101,5,10315,21,1675,1,1.9,50.02,21:14:48
2014/03/29,101,5,10315,21,175,5,9.7,50.02,21:14:48
2014/03/29,101,5,10664,69,1120,1,0.5,50.02,21:14:48
2014/03/29,101,5,10664,69,120,3,1.5,50.02,21:14:48
2014/03/29,101,5,10664,69,1620,2,1,50.02,21:14:48
2014/03/29,101,5,10664,69,420,1,0.5,50.02,21:14:48
2014/03/29,101,5,10664,69,4620,1,0.5,50.02,21:14:48
2014/03/29,101,5,10664,69,6340,1,0.5,50.02,21:14:48
2014/03/29,101,5,10664,69,7628,2,1,50.02,21:14:48
2014/03/29,101,5,10664,69,8067,1,0.5,50.02,21:14:48
2014/03/29,101,5,10664,69,8185,1,0.3,50.02,21:14:48
2014/03/29,101,5,10664,69,8422,1,0.5,50.02,21:14:48
2014/03/29,101,5,10664,69,8423,1,0.5,50.02,21:14:48
2014/03/29,101,5,10664,69,8627,1,0.3,50.02,21:14:48
2014/03/29,101,5,10664,69,8705,1,0.5,50.02,21:14:48
2014/03/29,101,5,10664,69,920,1,0.5,50.02,21:14:48
2014/03/29,101,5,10664,69,982,1,0.3,50.02,21:14:48
2014/03/29,101,5,10664,69,987,1,0.6,50.02,21:14:48
2014/03/29,101,5,10703,30,1175,2,3.9,50.02,21:14:48
2014/03/29,101,5,10703,30,1675,1,1.9,50.02,21:14:48
2014/03/29,101,5,10703,30,175,2,3.9,50.02,21:14:48
2014/03/29,101,5,10703,30,475,2,3.9,50.02,21:14:48
2014/03/29,101,5,10715,20,475,1,1.9,50.02,21:14:48
2014/03/29,101,5,10898,51,162,1,1.7,50.02,21:14:48
2014/03/29,101,5,10898,51,475,1,1.9,50.02,21:14:48
2014/03/29,101,5,10898,51,7628,2,1,50.02,21:14:48
2014/03/29,101,5,11043,52,1675,1,1.9,50.02,21:14:48
2014/03/29,101,5,11149,58,1175,1,1.9,50.02,21:14:48
2014/03/29,101,5,11149,58,139,1,0.6,50.02,21:14:48
2014/03/29,101,5,11149,58,8637,1,0.3,50.02,21:14:48
2014/03/29,101,5,11931,57,1075,1,1.9,50.02,21:14:48
2014/03/29,101,5,11931,57,1626,1,0.9,50.02,21:14:48
2014/03/29,101,5,11931,57,1675,1,1.9,50.02,21:14:48
2014/03/29,101,5,11931,57,175,1,1.9,50.02,21:14:48
2014/03/29,101,5,12123,33,124,1,1.3,50.02,21:14:48
2014/03/29,101,5,12406,55,139,1,0.6,50.02,21:14:48
2014/03/29,101,5,12406,55,5406,1,0.3,50.02,21:14:48
2014/03/29,101,5,12406,55,8775,1,0.3,50.02,21:14:48
2014/03/29,101,5,13290,75,1120,2,1,50.02,21:14:48
2014/03/29,101,5,13290,75,120,12,6,50.02,21:14:48
2014/03/29,101,5,13290,75,1620,4,2,50.02,21:14:48
2014/03/29,101,5,13290,75,420,2,1,50.02,21:14:48
2014/03/29,101,5,13614,54,1620,1,0.5,50.02,21:14:48
2014/03/29,101,5,13614,54,5405,1,0.3,50.02,21:14:48
2014/03/29,101,5,13614,54,5406,1,0.3,50.02,21:14:48
2014/03/29,101,5,13696,27,124,1,1.3,50.02,21:14:48
2014/03/29,101,5,13698,56,1675,1,1.9,50.02,21:14:48
2014/03/29,101,5,13698,56,5458,2,1.2,50.02,21:14:48
2014/03/29,101,5,13698,56,8429,1,1.9,50.02,21:14:48
2014/03/29,101,5,14173,49,1075,1,1.9,50.02,21:14:48
2014/03/29,101,5,14173,49,1120,1,0.5,50.02,21:14:48
